task_id,status,input_tokens,output_tokens,total_tokens,calls,judgment_file
T09_R02_C02_A03,ok,17439,1340,18779,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R02_C02_A03.judgment.json
T09_R02_C03,ok,36194,1414,37608,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R02_C03.judgment.json
T09_R02_C03_A01,ok,23401,974,24375,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R02_C03_A01.judgment.json
T09_R02_C03_A02,ok,36546,1621,38167,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R02_C03_A02.judgment.json
T09_R02_C03_A03,ok,33708,4252,37960,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R02_C03_A03.judgment.json
T10_R01_C01,ok,6320,1071,7391,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C01.judgment.json
T10_R01_C01_A01,ok,10672,861,11533,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C01_A01.judgment.json
T10_R01_C01_A02,ok,8696,1078,9774,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C01_A02.judgment.json
T10_R01_C01_A03,ok,8057,639,8696,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C01_A03.judgment.json
T10_R01_C02,ok,18020,834,18854,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C02.judgment.json
T10_R01_C02_A01,ok,12507,1937,14444,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C02_A01.judgment.json
T10_R01_C02_A02,ok,17353,1256,18609,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C02_A02.judgment.json
T10_R01_C02_A03,ok,11905,1127,13032,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C02_A03.judgment.json
T10_R01_C03,ok,11117,1021,12138,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C03.judgment.json
T10_R01_C03_A01,ok,11226,1411,12637,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C03_A01.judgment.json
T10_R01_C03_A02,ok,10533,1149,11682,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C03_A02.judgment.json
T10_R01_C03_A03,ok,13818,1095,14913,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C03_A03.judgment.json
T10_R02_C01,ok,8656,931,9587,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C01.judgment.json
T10_R02_C01_A01,ok,17410,2268,19678,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C01_A01.judgment.json
T10_R02_C01_A02,ok,8804,887,9691,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C01_A02.judgment.json
T10_R02_C01_A03,ok,14147,1236,15383,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C01_A03.judgment.json
T10_R02_C02,ok,41894,2770,44664,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C02.judgment.json
T10_R02_C02_A01,ok,42347,2935,45282,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C02_A01.judgment.json
T10_R02_C02_A02,ok,45585,1915,47500,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C02_A02.judgment.json
T10_R02_C02_A03,ok,21787,1070,22857,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C02_A03.judgment.json
T10_R02_C03,ok,48744,2141,50885,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C03.judgment.json
T10_R02_C03_A01,ok,8793,1252,10045,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C03_A01.judgment.json
T10_R02_C03_A02,ok,54034,979,55013,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C03_A02.judgment.json
T10_R02_C03_A03,ok,49564,764,50328,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C03_A03.judgment.json
T11_R01_C01,ok,8212,955,9167,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C01.judgment.json
T11_R01_C01_A01,ok,8198,1185,9383,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C01_A01.judgment.json
T11_R01_C01_A02,ok,14835,991,15826,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C01_A02.judgment.json
T11_R01_C01_A03,ok,11569,699,12268,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C01_A03.judgment.json
T11_R01_C02,ok,12221,963,13184,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C02.judgment.json
T11_R01_C02_A01,ok,10204,1263,11467,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C02_A01.judgment.json
T11_R01_C02_A02,ok,17089,1579,18668,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C02_A02.judgment.json
T11_R01_C02_A03,ok,16743,865,17608,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C02_A03.judgment.json
T11_R01_C03,ok,10184,1122,11306,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C03.judgment.json
T11_R01_C03_A01,ok,13474,1061,14535,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C03_A01.judgment.json
T11_R01_C03_A02,ok,11777,1222,12999,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C03_A02.judgment.json
T11_R01_C03_A03,ok,12223,2421,14644,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C03_A03.judgment.json
T11_R02_C01,ok,43488,667,44155,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C01.judgment.json
T11_R02_C01_A01,ok,71666,761,72427,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C01_A01.judgment.json
T11_R02_C01_A02,ok,71843,994,72837,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C01_A02.judgment.json
T11_R02_C01_A03,ok,63624,1680,65304,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C01_A03.judgment.json
T11_R02_C02,ok,42790,1865,44655,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C02.judgment.json
T11_R02_C02_A01,ok,54855,2252,57107,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C02_A01.judgment.json
T11_R02_C02_A02,ok,26783,993,27776,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C02_A02.judgment.json
T11_R02_C02_A03,ok,43725,1514,45239,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C02_A03.judgment.json
T11_R02_C03,ok,106408,3741,110149,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C03.judgment.json
T11_R02_C03_A01,ok,14648,1577,16225,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C03_A01.judgment.json
T11_R02_C03_A02,ok,82872,878,83750,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C03_A02.judgment.json
T11_R02_C03_A03,ok,69227,1059,70286,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C03_A03.judgment.json
T12_R01_C01,ok,7658,848,8506,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C01.judgment.json
T12_R01_C01_A01,ok,11452,2119,13571,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C01_A01.judgment.json
T12_R01_C01_A02,ok,9846,1048,10894,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C01_A02.judgment.json
T12_R01_C01_A03,ok,8418,1401,9819,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C01_A03.judgment.json
T12_R01_C02,ok,10513,645,11158,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C02.judgment.json
T12_R01_C02_A01,ok,13932,926,14858,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C02_A01.judgment.json
T12_R01_C02_A02,ok,9418,559,9977,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C02_A02.judgment.json
T12_R01_C02_A03,ok,13419,1461,14880,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C02_A03.judgment.json
T12_R01_C03,ok,13096,2336,15432,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C03.judgment.json
T12_R01_C03_A01,ok,15889,2142,18031,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C03_A01.judgment.json
T12_R01_C03_A02,ok,13272,1031,14303,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C03_A02.judgment.json
T12_R01_C03_A03,ok,15770,2433,18203,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C03_A03.judgment.json
T12_R02_C01,ok,37619,1101,38720,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C01.judgment.json
T12_R02_C01_A01,ok,61394,563,61957,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C01_A01.judgment.json
T12_R02_C01_A02,ok,61079,723,61802,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C01_A02.judgment.json
T12_R02_C01_A03,ok,60995,996,61991,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C01_A03.judgment.json
T12_R02_C02,ok,23303,1031,24334,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C02.judgment.json
T12_R02_C02_A01,ok,22357,1380,23737,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C02_A01.judgment.json
T12_R02_C02_A02,ok,24355,964,25319,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C02_A02.judgment.json
T12_R02_C02_A03,ok,26642,1113,27755,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C02_A03.judgment.json
T12_R02_C03,ok,29231,1182,30413,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C03.judgment.json
T12_R02_C03_A01,ok,15519,826,16345,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C03_A01.judgment.json
T12_R02_C03_A02,ok,30722,947,31669,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C03_A02.judgment.json
T12_R02_C03_A03,ok,21197,743,21940,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C03_A03.judgment.json
T13_R01_C01,ok,14629,1095,15724,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C01.judgment.json
T13_R01_C01_A01,ok,25259,1679,26938,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C01_A01.judgment.json
T13_R01_C01_A02,ok,25800,2524,28324,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C01_A02.judgment.json
T13_R01_C01_A03,ok,18372,1503,19875,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C01_A03.judgment.json
T13_R01_C02,ok,23676,910,24586,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C02.judgment.json
T13_R01_C02_A01,ok,11231,944,12175,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C02_A01.judgment.json
T13_R01_C02_A02,ok,26703,1279,27982,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C02_A02.judgment.json
T13_R01_C02_A03,ok,28323,694,29017,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C02_A03.judgment.json
T13_R01_C03,ok,30689,1131,31820,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C03.judgment.json
T13_R01_C03_A01,ok,30692,862,31554,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C03_A01.judgment.json
T13_R01_C03_A02,ok,27706,1006,28712,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C03_A02.judgment.json
T13_R01_C03_A03,ok,26242,1128,27370,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C03_A03.judgment.json
T13_R02_C01,ok,31748,1180,32928,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C01.judgment.json
T13_R02_C01_A01,ok,27477,807,28284,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C01_A01.judgment.json
T13_R02_C01_A02,ok,22615,1100,23715,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C01_A02.judgment.json
T13_R02_C01_A03,ok,20346,1188,21534,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C01_A03.judgment.json
T13_R02_C02,ok,16891,730,17621,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C02.judgment.json
T13_R02_C02_A01,ok,20607,735,21342,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C02_A01.judgment.json
T13_R02_C02_A02,ok,20752,1360,22112,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C02_A02.judgment.json
T13_R02_C02_A03,ok,14814,1057,15871,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C02_A03.judgment.json
T13_R02_C03,ok,21100,737,21837,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C03.judgment.json
T13_R02_C03_A01,ok,21702,920,22622,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C03_A01.judgment.json
T13_R02_C03_A02,ok,19037,1186,20223,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C03_A02.judgment.json
T13_R02_C03_A03,ok,23365,1259,24624,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C03_A03.judgment.json
T14_R01_C01,ok,23019,878,23897,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C01.judgment.json
T14_R01_C01_A01,ok,26255,1266,27521,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C01_A01.judgment.json
T14_R01_C01_A02,ok,30191,1797,31988,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C01_A02.judgment.json
T14_R01_C01_A03,ok,17426,691,18117,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C01_A03.judgment.json
T14_R01_C02,ok,19035,919,19954,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C02.judgment.json
T14_R01_C02_A01,ok,20052,900,20952,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C02_A01.judgment.json
T14_R01_C02_A02,ok,22247,1321,23568,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C02_A02.judgment.json
T14_R01_C02_A03,ok,18159,852,19011,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C02_A03.judgment.json
T14_R01_C03,ok,19702,803,20505,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C03.judgment.json
T14_R01_C03_A01,ok,20276,700,20976,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C03_A01.judgment.json
T14_R01_C03_A02,ok,15231,1889,17120,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C03_A02.judgment.json
T14_R01_C03_A03,ok,16830,968,17798,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C03_A03.judgment.json
T14_R02_C01,ok,15099,1101,16200,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C01.judgment.json
T14_R02_C01_A01,ok,18509,678,19187,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C01_A01.judgment.json
T14_R02_C01_A02,ok,15357,2062,17419,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C01_A02.judgment.json
T14_R02_C01_A03,ok,11549,1199,12748,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C01_A03.judgment.json
T14_R02_C02,ok,27740,1245,28985,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C02.judgment.json
T14_R02_C02_A01,ok,22378,1899,24277,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C02_A01.judgment.json
T14_R02_C02_A02,ok,23729,2213,25942,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C02_A02.judgment.json
T14_R02_C02_A03,ok,26036,980,27016,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C02_A03.judgment.json
T14_R02_C03,ok,16971,747,17718,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C03.judgment.json
T14_R02_C03_A01,ok,36905,878,37783,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C03_A01.judgment.json
T14_R02_C03_A02,ok,14951,1791,16742,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C03_A02.judgment.json
T14_R02_C03_A03,ok,21290,716,22006,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C03_A03.judgment.json
T15_R01_C01,ok,16971,936,17907,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C01.judgment.json
T15_R01_C01_A01,ok,10424,758,11182,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C01_A01.judgment.json
T15_R01_C01_A02,ok,23328,897,24225,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C01_A02.judgment.json
T15_R01_C01_A03,ok,23178,832,24010,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C01_A03.judgment.json
T15_R01_C02,ok,14762,1222,15984,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C02.judgment.json
T15_R01_C02_A01,ok,12464,1185,13649,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C02_A01.judgment.json
T15_R01_C02_A02,ok,15483,850,16333,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C02_A02.judgment.json
T15_R01_C02_A03,ok,15140,1120,16260,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C02_A03.judgment.json
T15_R01_C03,ok,17145,1061,18206,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C03.judgment.json
T15_R01_C03_A01,ok,16500,988,17488,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C03_A01.judgment.json
T15_R01_C03_A02,ok,24784,1247,26031,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C03_A02.judgment.json
T15_R01_C03_A03,ok,17621,1360,18981,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C03_A03.judgment.json
T15_R02_C01,ok,15342,1008,16350,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C01.judgment.json
T15_R02_C01_A01,ok,15899,1319,17218,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C01_A01.judgment.json
T15_R02_C01_A02,ok,21637,1259,22896,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C01_A02.judgment.json
T15_R02_C01_A03,ok,12029,683,12712,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C01_A03.judgment.json
T15_R02_C02,ok,18117,1327,19444,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C02.judgment.json
T15_R02_C02_A01,ok,16636,1269,17905,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C02_A01.judgment.json
T15_R02_C02_A02,ok,23139,1310,24449,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C02_A02.judgment.json
T15_R02_C02_A03,ok,18009,898,18907,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C02_A03.judgment.json
T15_R02_C03,ok,20800,1083,21883,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C03.judgment.json
T15_R02_C03_A01,ok,12897,500,13397,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C03_A01.judgment.json
T15_R02_C03_A02,ok,21335,1307,22642,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C03_A02.judgment.json
T15_R02_C03_A03,ok,24803,1063,25866,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C03_A03.judgment.json
T16_R01_C01,ok,21669,1278,22947,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C01.judgment.json
T16_R01_C01_A01,ok,19995,628,20623,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C01_A01.judgment.json
T16_R01_C01_A02,ok,26681,2363,29044,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C01_A02.judgment.json
T16_R01_C01_A03,ok,14014,1344,15358,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C01_A03.judgment.json
T16_R01_C02,ok,10201,810,11011,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C02.judgment.json
T16_R01_C02_A01,ok,17009,1082,18091,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C02_A01.judgment.json
T16_R01_C02_A02,ok,19760,1068,20828,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C02_A02.judgment.json
T16_R01_C02_A03,ok,10106,1313,11419,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C02_A03.judgment.json
T16_R01_C03,ok,18768,1153,19921,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C03.judgment.json
T16_R01_C03_A01,ok,21549,1249,22798,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C03_A01.judgment.json
T16_R01_C03_A02,ok,14500,1589,16089,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C03_A02.judgment.json
T16_R01_C03_A03,ok,10237,1363,11600,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C03_A03.judgment.json
T16_R02_C01,ok,8476,764,9240,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C01.judgment.json
T16_R02_C01_A01,ok,16025,1437,17462,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C01_A01.judgment.json
T16_R02_C01_A02,ok,19723,1426,21149,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C01_A02.judgment.json
T16_R02_C01_A03,ok,9491,1497,10988,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C01_A03.judgment.json
T16_R02_C02,ok,21980,805,22785,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C02.judgment.json
T16_R02_C02_A01,ok,23424,1133,24557,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C02_A01.judgment.json
T16_R02_C02_A02,ok,22488,1213,23701,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C02_A02.judgment.json
T16_R02_C02_A03,ok,13657,817,14474,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C02_A03.judgment.json
T16_R02_C03,ok,15675,1165,16840,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C03.judgment.json
T16_R02_C03_A01,ok,10817,1251,12068,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C03_A01.judgment.json
T16_R02_C03_A02,ok,11902,1534,13436,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C03_A02.judgment.json
T16_R02_C03_A03,ok,13730,1042,14772,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C03_A03.judgment.json
