task_id,status,input_tokens,output_tokens,total_tokens,calls,judgment_file
T09_R02_C02_A02,ok,44351,1318,45669,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R02_C02_A02.judgment.json
T09_R02_C02_A03,ok,17673,2001,19674,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R02_C02_A03.judgment.json
T09_R02_C03,ok,37784,1410,39194,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R02_C03.judgment.json
T09_R02_C03_A01,ok,23888,2575,26463,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R02_C03_A01.judgment.json
T09_R02_C03_A02,ok,37969,1223,39192,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R02_C03_A02.judgment.json
T09_R02_C03_A03,ok,34428,1574,36002,1,OPENCODE_DEEPSEEK_V4_FLASH__T09_R02_C03_A03.judgment.json
T10_R01_C01,ok,6145,773,6918,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C01.judgment.json
T10_R01_C01_A01,ok,10040,1137,11177,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C01_A01.judgment.json
T10_R01_C01_A02,ok,8216,1214,9430,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C01_A02.judgment.json
T10_R01_C01_A03,ok,7793,956,8749,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C01_A03.judgment.json
T10_R01_C02,ok,17927,1311,19238,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C02.judgment.json
T10_R01_C02_A01,ok,12618,827,13445,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C02_A01.judgment.json
T10_R01_C02_A02,ok,17026,2157,19183,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C02_A02.judgment.json
T10_R01_C02_A03,ok,11853,1164,13017,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C02_A03.judgment.json
T10_R01_C03,ok,10754,1073,11827,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C03.judgment.json
T10_R01_C03_A01,ok,11033,2631,13664,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C03_A01.judgment.json
T10_R01_C03_A02,ok,10277,1581,11858,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C03_A02.judgment.json
T10_R01_C03_A03,ok,13219,1931,15150,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R01_C03_A03.judgment.json
T10_R02_C01,ok,8358,725,9083,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C01.judgment.json
T10_R02_C01_A01,ok,17322,2123,19445,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C01_A01.judgment.json
T10_R02_C01_A02,ok,8493,1600,10093,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C01_A02.judgment.json
T10_R02_C01_A03,ok,12996,1007,14003,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C01_A03.judgment.json
T10_R02_C02,ok,42852,3166,46018,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C02.judgment.json
T10_R02_C02_A01,ok,43300,5710,49010,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C02_A01.judgment.json
T10_R02_C02_A02,ok,46465,2284,48749,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C02_A02.judgment.json
T10_R02_C02_A03,ok,22786,1432,24218,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C02_A03.judgment.json
T10_R02_C03,ok,49862,1366,51228,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C03.judgment.json
T10_R02_C03_A01,ok,7961,2327,10288,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C03_A01.judgment.json
T10_R02_C03_A02,ok,55133,2708,57841,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C03_A02.judgment.json
T10_R02_C03_A03,ok,50268,1395,51663,1,OPENCODE_DEEPSEEK_V4_FLASH__T10_R02_C03_A03.judgment.json
T11_R01_C01,ok,7747,1163,8910,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C01.judgment.json
T11_R01_C01_A01,ok,7813,913,8726,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C01_A01.judgment.json
T11_R01_C01_A02,ok,13834,2419,16253,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C01_A02.judgment.json
T11_R01_C01_A03,ok,10582,1181,11763,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C01_A03.judgment.json
T11_R01_C02,ok,11176,1658,12834,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C02.judgment.json
T11_R01_C02_A01,ok,9660,5641,15301,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C02_A01.judgment.json
T11_R01_C02_A02,ok,15092,1917,17009,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C02_A02.judgment.json
T11_R01_C02_A03,ok,15639,1884,17523,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C02_A03.judgment.json
T11_R01_C03,ok,9357,1817,11174,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C03.judgment.json
T11_R01_C03_A01,ok,12038,1379,13417,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C03_A01.judgment.json
T11_R01_C03_A02,ok,11330,1419,12749,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C03_A02.judgment.json
T11_R01_C03_A03,ok,11037,990,12027,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R01_C03_A03.judgment.json
T11_R02_C01,ok,44274,1258,45532,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C01.judgment.json
T11_R02_C01_A01,ok,74243,2853,77096,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C01_A01.judgment.json
T11_R02_C01_A02,ok,74977,1793,76770,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C01_A02.judgment.json
T11_R02_C01_A03,ok,66267,2247,68514,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C01_A03.judgment.json
T11_R02_C02,ok,46609,1618,48227,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C02.judgment.json
T11_R02_C02_A01,ok,59498,3824,63322,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C02_A01.judgment.json
T11_R02_C02_A02,ok,28696,794,29490,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C02_A02.judgment.json
T11_R02_C02_A03,ok,44029,3479,47508,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C02_A03.judgment.json
T11_R02_C03,ok,111839,1897,113736,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C03.judgment.json
T11_R02_C03_A01,ok,13397,1377,14774,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C03_A01.judgment.json
T11_R02_C03_A02,ok,84276,1689,85965,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C03_A02.judgment.json
T11_R02_C03_A03,ok,70776,2954,73730,1,OPENCODE_DEEPSEEK_V4_FLASH__T11_R02_C03_A03.judgment.json
T12_R01_C01,ok,7689,1045,8734,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C01.judgment.json
T12_R01_C01_A01,ok,11251,1923,13174,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C01_A01.judgment.json
T12_R01_C01_A02,ok,9785,1509,11294,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C01_A02.judgment.json
T12_R01_C01_A03,ok,8290,929,9219,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C01_A03.judgment.json
T12_R01_C02,ok,10382,1821,12203,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C02.judgment.json
T12_R01_C02_A01,ok,13711,767,14478,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C02_A01.judgment.json
T12_R01_C02_A02,ok,9570,936,10506,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C02_A02.judgment.json
T12_R01_C02_A03,ok,12857,1052,13909,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C02_A03.judgment.json
T12_R01_C03,ok,12617,2291,14908,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C03.judgment.json
T12_R01_C03_A01,ok,15204,2317,17521,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C03_A01.judgment.json
T12_R01_C03_A02,ok,12673,1377,14050,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C03_A02.judgment.json
T12_R01_C03_A03,ok,14969,4419,19388,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R01_C03_A03.judgment.json
T12_R02_C01,ok,38286,840,39126,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C01.judgment.json
T12_R02_C01_A01,ok,63067,1013,64080,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C01_A01.judgment.json
T12_R02_C01_A02,ok,62925,1214,64139,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C01_A02.judgment.json
T12_R02_C01_A03,ok,62619,1229,63848,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C01_A03.judgment.json
T12_R02_C02,ok,22933,1480,24413,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C02.judgment.json
T12_R02_C02_A01,ok,22121,2308,24429,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C02_A01.judgment.json
T12_R02_C02_A02,ok,23964,2267,26231,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C02_A02.judgment.json
T12_R02_C02_A03,ok,26227,1121,27348,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C02_A03.judgment.json
T12_R02_C03,ok,26358,1165,27523,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C03.judgment.json
T12_R02_C03_A01,ok,14406,1467,15873,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C03_A01.judgment.json
T12_R02_C03_A02,ok,27769,1203,28972,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C03_A02.judgment.json
T12_R02_C03_A03,ok,20503,2318,22821,1,OPENCODE_DEEPSEEK_V4_FLASH__T12_R02_C03_A03.judgment.json
T13_R01_C01,ok,13916,1432,15348,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C01.judgment.json
T13_R01_C01_A01,ok,22990,2347,25337,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C01_A01.judgment.json
T13_R01_C01_A02,ok,23290,2404,25694,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C01_A02.judgment.json
T13_R01_C01_A03,ok,17028,1363,18391,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C01_A03.judgment.json
T13_R01_C02,ok,22641,1927,24568,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C02.judgment.json
T13_R01_C02_A01,ok,10530,1092,11622,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C02_A01.judgment.json
T13_R01_C02_A02,ok,25213,2930,28143,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C02_A02.judgment.json
T13_R01_C02_A03,ok,26542,2689,29231,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C02_A03.judgment.json
T13_R01_C03,ok,29073,2051,31124,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C03.judgment.json
T13_R01_C03_A01,ok,28791,3177,31968,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C03_A01.judgment.json
T13_R01_C03_A02,ok,25477,1590,27067,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C03_A02.judgment.json
T13_R01_C03_A03,ok,24198,1518,25716,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R01_C03_A03.judgment.json
T13_R02_C01,ok,28805,2209,31014,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C01.judgment.json
T13_R02_C01_A01,ok,25482,1399,26881,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C01_A01.judgment.json
T13_R02_C01_A02,ok,21110,2694,23804,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C01_A02.judgment.json
T13_R02_C01_A03,ok,19113,1785,20898,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C01_A03.judgment.json
T13_R02_C02,ok,16547,1466,18013,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C02.judgment.json
T13_R02_C02_A01,ok,19499,2687,22186,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C02_A01.judgment.json
T13_R02_C02_A02,ok,19938,2978,22916,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C02_A02.judgment.json
T13_R02_C02_A03,ok,13995,1296,15291,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C02_A03.judgment.json
T13_R02_C03,ok,19467,1039,20506,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C03.judgment.json
T13_R02_C03_A01,ok,20754,1281,22035,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C03_A01.judgment.json
T13_R02_C03_A02,ok,17818,2154,19972,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C03_A02.judgment.json
T13_R02_C03_A03,ok,22882,1768,24650,1,OPENCODE_DEEPSEEK_V4_FLASH__T13_R02_C03_A03.judgment.json
T14_R01_C01,ok,21998,2038,24036,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C01.judgment.json
T14_R01_C01_A01,ok,24802,2215,27017,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C01_A01.judgment.json
T14_R01_C01_A02,ok,28255,3262,31517,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C01_A02.judgment.json
T14_R01_C01_A03,ok,16757,1317,18074,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C01_A03.judgment.json
T14_R01_C02,ok,17340,1289,18629,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C02.judgment.json
T14_R01_C02_A01,ok,17819,1426,19245,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C02_A01.judgment.json
T14_R01_C02_A02,ok,20349,4055,24404,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C02_A02.judgment.json
T14_R01_C02_A03,ok,16732,1903,18635,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C02_A03.judgment.json
T14_R01_C03,ok,18141,1110,19251,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C03.judgment.json
T14_R01_C03_A01,ok,18997,1064,20061,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C03_A01.judgment.json
T14_R01_C03_A02,ok,14715,4359,19074,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C03_A02.judgment.json
T14_R01_C03_A03,ok,15902,2383,18285,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R01_C03_A03.judgment.json
T14_R02_C01,ok,14418,1334,15752,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C01.judgment.json
T14_R02_C01_A01,ok,17224,957,18181,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C01_A01.judgment.json
T14_R02_C01_A02,ok,15127,4259,19386,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C01_A02.judgment.json
T14_R02_C01_A03,ok,10911,1284,12195,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C01_A03.judgment.json
T14_R02_C02,ok,24352,2269,26621,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C02.judgment.json
T14_R02_C02_A01,ok,20726,2345,23071,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C02_A01.judgment.json
T14_R02_C02_A02,ok,20990,3861,24851,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C02_A02.judgment.json
T14_R02_C02_A03,ok,24068,1176,25244,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C02_A03.judgment.json
T14_R02_C03,ok,15908,1060,16968,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C03.judgment.json
T14_R02_C03_A01,ok,32893,1307,34200,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C03_A01.judgment.json
T14_R02_C03_A02,ok,14107,4546,18653,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C03_A02.judgment.json
T14_R02_C03_A03,ok,19770,1627,21397,1,OPENCODE_DEEPSEEK_V4_FLASH__T14_R02_C03_A03.judgment.json
T15_R01_C01,ok,15480,893,16373,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C01.judgment.json
T15_R01_C01_A01,ok,9866,1750,11616,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C01_A01.judgment.json
T15_R01_C01_A02,ok,21778,3965,25743,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C01_A02.judgment.json
T15_R01_C01_A03,ok,20726,1249,21975,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C01_A03.judgment.json
T15_R01_C02,ok,13994,1443,15437,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C02.judgment.json
T15_R01_C02_A01,ok,11774,1056,12830,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C02_A01.judgment.json
T15_R01_C02_A02,ok,14565,2527,17092,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C02_A02.judgment.json
T15_R01_C02_A03,ok,14029,1691,15720,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C02_A03.judgment.json
T15_R01_C03,ok,16041,1966,18007,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C03.judgment.json
T15_R01_C03_A01,ok,15078,840,15918,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C03_A01.judgment.json
T15_R01_C03_A02,ok,22836,1229,24065,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C03_A02.judgment.json
T15_R01_C03_A03,ok,16306,1221,17527,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R01_C03_A03.judgment.json
T15_R02_C01,ok,14480,1440,15920,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C01.judgment.json
T15_R02_C01_A01,ok,14554,1671,16225,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C01_A01.judgment.json
T15_R02_C01_A02,ok,19878,1756,21634,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C01_A02.judgment.json
T15_R02_C01_A03,ok,11241,1256,12497,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C01_A03.judgment.json
T15_R02_C02,ok,17020,1203,18223,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C02.judgment.json
T15_R02_C02_A01,ok,15211,1258,16469,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C02_A01.judgment.json
T15_R02_C02_A02,ok,21534,1993,23527,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C02_A02.judgment.json
T15_R02_C02_A03,ok,16495,1502,17997,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C02_A03.judgment.json
T15_R02_C03,ok,18701,1110,19811,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C03.judgment.json
T15_R02_C03_A01,ok,12433,1695,14128,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C03_A01.judgment.json
T15_R02_C03_A02,ok,19978,2173,22151,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C03_A02.judgment.json
T15_R02_C03_A03,ok,22094,1778,23872,1,OPENCODE_DEEPSEEK_V4_FLASH__T15_R02_C03_A03.judgment.json
T16_R01_C01,ok,20149,2053,22202,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C01.judgment.json
T16_R01_C01_A01,ok,18454,1738,20192,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C01_A01.judgment.json
T16_R01_C01_A02,ok,25349,1922,27271,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C01_A02.judgment.json
T16_R01_C01_A03,ok,13311,590,13901,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C01_A03.judgment.json
T16_R01_C02,ok,9456,633,10089,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C02.judgment.json
T16_R01_C02_A01,ok,15476,775,16251,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C02_A01.judgment.json
T16_R01_C02_A02,ok,17996,2471,20467,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C02_A02.judgment.json
T16_R01_C02_A03,ok,9586,1891,11477,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C02_A03.judgment.json
T16_R01_C03,ok,17078,1558,18636,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C03.judgment.json
T16_R01_C03_A01,ok,19791,757,20548,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C03_A01.judgment.json
T16_R01_C03_A02,ok,13753,1595,15348,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C03_A02.judgment.json
T16_R01_C03_A03,ok,9697,1688,11385,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R01_C03_A03.judgment.json
T16_R02_C01,ok,8017,1166,9183,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C01.judgment.json
T16_R02_C01_A01,ok,14911,1819,16730,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C01_A01.judgment.json
T16_R02_C01_A02,ok,18376,1762,20138,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C01_A02.judgment.json
T16_R02_C01_A03,ok,8954,1192,10146,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C01_A03.judgment.json
T16_R02_C02,ok,19754,1617,21371,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C02.judgment.json
T16_R02_C02_A01,ok,20695,714,21409,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C02_A01.judgment.json
T16_R02_C02_A02,ok,20748,3665,24413,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C02_A02.judgment.json
T16_R02_C02_A03,ok,12730,1368,14098,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C02_A03.judgment.json
T16_R02_C03,ok,14553,1369,15922,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C03.judgment.json
T16_R02_C03_A01,ok,10214,2016,12230,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C03_A01.judgment.json
T16_R02_C03_A02,ok,11311,2474,13785,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C03_A02.judgment.json
T16_R02_C03_A03,ok,12785,1006,13791,1,OPENCODE_DEEPSEEK_V4_FLASH__T16_R02_C03_A03.judgment.json
