task_id,status,input_tokens,output_tokens,total_tokens,calls,judgment_file
T11_R01_C03,ok,6441,806,7247,1,MIMO_V2_5_PRO__T11_R01_C03.judgment.json
T11_R01_C03_A01,ok,8822,1297,10119,1,MIMO_V2_5_PRO__T11_R01_C03_A01.judgment.json
T11_R01_C03_A02,ok,11362,894,12256,1,MIMO_V2_5_PRO__T11_R01_C03_A02.judgment.json
T11_R01_C03_A03,ok,11525,1039,12564,1,MIMO_V2_5_PRO__T11_R01_C03_A03.judgment.json
T11_R02_C01,ok,56340,1032,57372,1,MIMO_V2_5_PRO__T11_R02_C01.judgment.json
T11_R02_C01_A01,ok,52154,954,53108,1,MIMO_V2_5_PRO__T11_R02_C01_A01.judgment.json
T11_R02_C01_A02,ok,173854,819,174673,1,MIMO_V2_5_PRO__T11_R02_C01_A02.judgment.json
T11_R02_C01_A03,ok,36941,1192,38133,1,MIMO_V2_5_PRO__T11_R02_C01_A03.judgment.json
T11_R02_C02,ok,42130,1301,43431,1,MIMO_V2_5_PRO__T11_R02_C02.judgment.json
T11_R02_C02_A01,ok,26560,1122,27682,1,MIMO_V2_5_PRO__T11_R02_C02_A01.judgment.json
T11_R02_C02_A02,ok,25898,1848,27746,1,MIMO_V2_5_PRO__T11_R02_C02_A02.judgment.json
T11_R02_C02_A03,ok,35107,1619,36726,1,MIMO_V2_5_PRO__T11_R02_C02_A03.judgment.json
T11_R02_C03,ok,48275,1710,49985,1,MIMO_V2_5_PRO__T11_R02_C03.judgment.json
T11_R02_C03_A01,ok,3712,905,4617,1,MIMO_V2_5_PRO__T11_R02_C03_A01.judgment.json
T11_R02_C03_A02,ok,19087,1732,20819,1,MIMO_V2_5_PRO__T11_R02_C03_A02.judgment.json
T11_R02_C03_A03,ok,38776,1500,40276,1,MIMO_V2_5_PRO__T11_R02_C03_A03.judgment.json
T12_R01_C01,ok,9641,1123,10764,1,MIMO_V2_5_PRO__T12_R01_C01.judgment.json
T12_R01_C01_A01,ok,13453,1188,14641,1,MIMO_V2_5_PRO__T12_R01_C01_A01.judgment.json
T12_R01_C01_A02,ok,9630,748,10378,1,MIMO_V2_5_PRO__T12_R01_C01_A02.judgment.json
T12_R01_C01_A03,ok,9863,1212,11075,1,MIMO_V2_5_PRO__T12_R01_C01_A03.judgment.json
T12_R01_C02,ok,7235,1224,8459,1,MIMO_V2_5_PRO__T12_R01_C02.judgment.json
T12_R01_C02_A01,ok,12950,1530,14480,1,MIMO_V2_5_PRO__T12_R01_C02_A01.judgment.json
T12_R01_C02_A02,ok,8210,1452,9662,1,MIMO_V2_5_PRO__T12_R01_C02_A02.judgment.json
T12_R01_C02_A03,ok,13867,1219,15086,1,MIMO_V2_5_PRO__T12_R01_C02_A03.judgment.json
T12_R01_C03,ok,11540,874,12414,1,MIMO_V2_5_PRO__T12_R01_C03.judgment.json
T12_R01_C03_A01,ok,11118,1641,12759,1,MIMO_V2_5_PRO__T12_R01_C03_A01.judgment.json
T12_R01_C03_A02,ok,12910,2132,15042,1,MIMO_V2_5_PRO__T12_R01_C03_A02.judgment.json
T12_R01_C03_A03,ok,11122,2194,13316,1,MIMO_V2_5_PRO__T12_R01_C03_A03.judgment.json
T12_R02_C01,ok,40630,2374,43004,1,MIMO_V2_5_PRO__T12_R02_C01.judgment.json
T12_R02_C01_A01,ok,45732,2919,48651,1,MIMO_V2_5_PRO__T12_R02_C01_A01.judgment.json
T12_R02_C01_A02,ok,45708,1164,46872,1,MIMO_V2_5_PRO__T12_R02_C01_A02.judgment.json
T12_R02_C01_A03,ok,64344,1323,65667,1,MIMO_V2_5_PRO__T12_R02_C01_A03.judgment.json
T12_R02_C02,ok,8338,1256,9594,1,MIMO_V2_5_PRO__T12_R02_C02.judgment.json
T12_R02_C02_A01,ok,9568,1404,10972,1,MIMO_V2_5_PRO__T12_R02_C02_A01.judgment.json
T12_R02_C02_A02,ok,10292,1104,11396,1,MIMO_V2_5_PRO__T12_R02_C02_A02.judgment.json
T12_R02_C02_A03,ok,12074,1266,13340,1,MIMO_V2_5_PRO__T12_R02_C02_A03.judgment.json
T12_R02_C03,ok,17065,1777,18842,1,MIMO_V2_5_PRO__T12_R02_C03.judgment.json
T12_R02_C03_A01,ok,5641,655,6296,1,MIMO_V2_5_PRO__T12_R02_C03_A01.judgment.json
T12_R02_C03_A02,ok,18300,1735,20035,1,MIMO_V2_5_PRO__T12_R02_C03_A02.judgment.json
T12_R02_C03_A03,ok,16934,812,17746,1,MIMO_V2_5_PRO__T12_R02_C03_A03.judgment.json
T13_R01_C01,ok,7552,448,8000,1,MIMO_V2_5_PRO__T13_R01_C01.judgment.json
T13_R01_C01_A01,ok,6830,876,7706,1,MIMO_V2_5_PRO__T13_R01_C01_A01.judgment.json
T13_R01_C01_A02,ok,13955,1251,15206,1,MIMO_V2_5_PRO__T13_R01_C01_A02.judgment.json
T13_R01_C01_A03,ok,9524,1213,10737,1,MIMO_V2_5_PRO__T13_R01_C01_A03.judgment.json
T13_R01_C02,ok,11555,1442,12997,1,MIMO_V2_5_PRO__T13_R01_C02.judgment.json
T13_R01_C02_A01,ok,11710,1215,12925,1,MIMO_V2_5_PRO__T13_R01_C02_A01.judgment.json
T13_R01_C02_A02,ok,15873,1556,17429,1,MIMO_V2_5_PRO__T13_R01_C02_A02.judgment.json
T13_R01_C02_A03,ok,10986,1008,11994,1,MIMO_V2_5_PRO__T13_R01_C02_A03.judgment.json
T13_R01_C03,ok,12362,637,12999,1,MIMO_V2_5_PRO__T13_R01_C03.judgment.json
T13_R01_C03_A01,ok,7759,756,8515,1,MIMO_V2_5_PRO__T13_R01_C03_A01.judgment.json
T13_R01_C03_A02,ok,13397,1625,15022,1,MIMO_V2_5_PRO__T13_R01_C03_A02.judgment.json
T13_R01_C03_A03,ok,7697,1107,8804,1,MIMO_V2_5_PRO__T13_R01_C03_A03.judgment.json
T13_R02_C01,ok,13376,1122,14498,1,MIMO_V2_5_PRO__T13_R02_C01.judgment.json
T13_R02_C01_A01,ok,13473,896,14369,1,MIMO_V2_5_PRO__T13_R02_C01_A01.judgment.json
T13_R02_C01_A02,ok,13363,2362,15725,1,MIMO_V2_5_PRO__T13_R02_C01_A02.judgment.json
T13_R02_C01_A03,ok,11219,1147,12366,1,MIMO_V2_5_PRO__T13_R02_C01_A03.judgment.json
T13_R02_C02,ok,17632,574,18206,1,MIMO_V2_5_PRO__T13_R02_C02.judgment.json
T13_R02_C02_A01,ok,13113,1217,14330,1,MIMO_V2_5_PRO__T13_R02_C02_A01.judgment.json
T13_R02_C02_A02,ok,11347,1223,12570,1,MIMO_V2_5_PRO__T13_R02_C02_A02.judgment.json
T13_R02_C02_A03,ok,13098,1126,14224,1,MIMO_V2_5_PRO__T13_R02_C02_A03.judgment.json
T13_R02_C03,ok,15889,1418,17307,1,MIMO_V2_5_PRO__T13_R02_C03.judgment.json
T13_R02_C03_A01,ok,14437,1523,15960,1,MIMO_V2_5_PRO__T13_R02_C03_A01.judgment.json
T13_R02_C03_A02,ok,13588,1433,15021,1,MIMO_V2_5_PRO__T13_R02_C03_A02.judgment.json
T13_R02_C03_A03,ok,14977,730,15707,1,MIMO_V2_5_PRO__T13_R02_C03_A03.judgment.json
T14_R01_C01,ok,17085,474,17559,1,MIMO_V2_5_PRO__T14_R01_C01.judgment.json
T14_R01_C01_A01,ok,17780,939,18719,1,MIMO_V2_5_PRO__T14_R01_C01_A01.judgment.json
T14_R01_C01_A02,ok,23880,1568,25448,1,MIMO_V2_5_PRO__T14_R01_C01_A02.judgment.json
T14_R01_C01_A03,ok,28578,2092,30670,1,MIMO_V2_5_PRO__T14_R01_C01_A03.judgment.json
T14_R01_C02,ok,10865,1098,11963,1,MIMO_V2_5_PRO__T14_R01_C02.judgment.json
T14_R01_C02_A01,ok,12547,1200,13747,1,MIMO_V2_5_PRO__T14_R01_C02_A01.judgment.json
T14_R01_C02_A02,ok,11152,2188,13340,1,MIMO_V2_5_PRO__T14_R01_C02_A02.judgment.json
T14_R01_C02_A03,ok,8022,1002,9024,1,MIMO_V2_5_PRO__T14_R01_C02_A03.judgment.json
T14_R01_C03,ok,11596,1495,13091,1,MIMO_V2_5_PRO__T14_R01_C03.judgment.json
T14_R01_C03_A01,ok,14527,994,15521,1,MIMO_V2_5_PRO__T14_R01_C03_A01.judgment.json
T14_R01_C03_A02,ok,15315,1245,16560,1,MIMO_V2_5_PRO__T14_R01_C03_A02.judgment.json
T14_R01_C03_A03,ok,10969,1670,12639,1,MIMO_V2_5_PRO__T14_R01_C03_A03.judgment.json
T14_R02_C01,ok,10246,1259,11505,1,MIMO_V2_5_PRO__T14_R02_C01.judgment.json
T14_R02_C01_A01,ok,11894,801,12695,1,MIMO_V2_5_PRO__T14_R02_C01_A01.judgment.json
T14_R02_C01_A02,ok,12751,1393,14144,1,MIMO_V2_5_PRO__T14_R02_C01_A02.judgment.json
T14_R02_C01_A03,ok,11541,1236,12777,1,MIMO_V2_5_PRO__T14_R02_C01_A03.judgment.json
T14_R02_C02,ok,8739,3240,11979,1,MIMO_V2_5_PRO__T14_R02_C02.judgment.json
T14_R02_C02_A01,ok,7895,1575,9470,1,MIMO_V2_5_PRO__T14_R02_C02_A01.judgment.json
T14_R02_C02_A02,ok,11497,2623,14120,1,MIMO_V2_5_PRO__T14_R02_C02_A02.judgment.json
T14_R02_C02_A03,ok,10362,793,11155,1,MIMO_V2_5_PRO__T14_R02_C02_A03.judgment.json
T14_R02_C03,ok,18526,1432,19958,1,MIMO_V2_5_PRO__T14_R02_C03.judgment.json
T14_R02_C03_A01,ok,15036,1081,16117,1,MIMO_V2_5_PRO__T14_R02_C03_A01.judgment.json
T14_R02_C03_A02,ok,14196,1244,15440,1,MIMO_V2_5_PRO__T14_R02_C03_A02.judgment.json
T14_R02_C03_A03,ok,10867,931,11798,1,MIMO_V2_5_PRO__T14_R02_C03_A03.judgment.json
T15_R01_C01,ok,6731,1400,8131,1,MIMO_V2_5_PRO__T15_R01_C01.judgment.json
T15_R01_C01_A01,ok,9451,1406,10857,1,MIMO_V2_5_PRO__T15_R01_C01_A01.judgment.json
T15_R01_C01_A02,ok,9869,1263,11132,1,MIMO_V2_5_PRO__T15_R01_C01_A02.judgment.json
T15_R01_C01_A03,ok,8619,1114,9733,1,MIMO_V2_5_PRO__T15_R01_C01_A03.judgment.json
T15_R01_C02,ok,4963,1015,5978,1,MIMO_V2_5_PRO__T15_R01_C02.judgment.json
T15_R01_C02_A01,ok,10675,1684,12359,1,MIMO_V2_5_PRO__T15_R01_C02_A01.judgment.json
T15_R01_C02_A02,ok,9250,1728,10978,1,MIMO_V2_5_PRO__T15_R01_C02_A02.judgment.json
T15_R01_C02_A03,ok,15672,1383,17055,1,MIMO_V2_5_PRO__T15_R01_C02_A03.judgment.json
T15_R01_C03,ok,10311,1048,11359,1,MIMO_V2_5_PRO__T15_R01_C03.judgment.json
T15_R01_C03_A01,ok,10516,915,11431,1,MIMO_V2_5_PRO__T15_R01_C03_A01.judgment.json
T15_R01_C03_A02,ok,14932,2137,17069,1,MIMO_V2_5_PRO__T15_R01_C03_A02.judgment.json
T15_R01_C03_A03,ok,10582,1549,12131,1,MIMO_V2_5_PRO__T15_R01_C03_A03.judgment.json
T15_R02_C01,ok,4897,1319,6216,1,MIMO_V2_5_PRO__T15_R02_C01.judgment.json
T15_R02_C01_A01,ok,12266,1452,13718,1,MIMO_V2_5_PRO__T15_R02_C01_A01.judgment.json
T15_R02_C01_A02,ok,12100,1805,13905,1,MIMO_V2_5_PRO__T15_R02_C01_A02.judgment.json
T15_R02_C01_A03,ok,10643,990,11633,1,MIMO_V2_5_PRO__T15_R02_C01_A03.judgment.json
T15_R02_C02,ok,9836,1233,11069,1,MIMO_V2_5_PRO__T15_R02_C02.judgment.json
T15_R02_C02_A01,ok,3762,1063,4825,1,MIMO_V2_5_PRO__T15_R02_C02_A01.judgment.json
T15_R02_C02_A02,ok,11801,1747,13548,1,MIMO_V2_5_PRO__T15_R02_C02_A02.judgment.json
T15_R02_C02_A03,ok,14361,667,15028,1,MIMO_V2_5_PRO__T15_R02_C02_A03.judgment.json
T15_R02_C03,ok,15954,1408,17362,1,MIMO_V2_5_PRO__T15_R02_C03.judgment.json
T15_R02_C03_A01,ok,18880,1132,20012,1,MIMO_V2_5_PRO__T15_R02_C03_A01.judgment.json
T15_R02_C03_A02,ok,19215,1708,20923,1,MIMO_V2_5_PRO__T15_R02_C03_A02.judgment.json
T15_R02_C03_A03,ok,8216,1674,9890,1,MIMO_V2_5_PRO__T15_R02_C03_A03.judgment.json
T16_R01_C01,ok,9793,1784,11577,1,MIMO_V2_5_PRO__T16_R01_C01.judgment.json
T16_R01_C01_A01,ok,6910,1009,7919,1,MIMO_V2_5_PRO__T16_R01_C01_A01.judgment.json
T16_R01_C01_A02,ok,11970,1616,13586,1,MIMO_V2_5_PRO__T16_R01_C01_A02.judgment.json
T16_R01_C01_A03,ok,8823,1304,10127,1,MIMO_V2_5_PRO__T16_R01_C01_A03.judgment.json
T16_R01_C02,ok,10289,1142,11431,1,MIMO_V2_5_PRO__T16_R01_C02.judgment.json
T16_R01_C02_A01,ok,13069,1147,14216,1,MIMO_V2_5_PRO__T16_R01_C02_A01.judgment.json
T16_R01_C02_A02,ok,11558,1859,13417,1,MIMO_V2_5_PRO__T16_R01_C02_A02.judgment.json
T16_R01_C02_A03,ok,7456,1378,8834,1,MIMO_V2_5_PRO__T16_R01_C02_A03.judgment.json
T16_R01_C03,ok,7758,619,8377,1,MIMO_V2_5_PRO__T16_R01_C03.judgment.json
T16_R01_C03_A01,ok,8385,1098,9483,1,MIMO_V2_5_PRO__T16_R01_C03_A01.judgment.json
T16_R01_C03_A02,ok,14335,1188,15523,1,MIMO_V2_5_PRO__T16_R01_C03_A02.judgment.json
T16_R01_C03_A03,ok,9505,1638,11143,1,MIMO_V2_5_PRO__T16_R01_C03_A03.judgment.json
T16_R02_C01,ok,13148,1682,14830,1,MIMO_V2_5_PRO__T16_R02_C01.judgment.json
T16_R02_C01_A01,ok,11683,694,12377,1,MIMO_V2_5_PRO__T16_R02_C01_A01.judgment.json
T16_R02_C01_A02,ok,10081,1721,11802,1,MIMO_V2_5_PRO__T16_R02_C01_A02.judgment.json
T16_R02_C01_A03,ok,12803,862,13665,1,MIMO_V2_5_PRO__T16_R02_C01_A03.judgment.json
T16_R02_C02,ok,10514,490,11004,1,MIMO_V2_5_PRO__T16_R02_C02.judgment.json
T16_R02_C02_A01,ok,4538,1497,6035,1,MIMO_V2_5_PRO__T16_R02_C02_A01.judgment.json
T16_R02_C02_A02,ok,7231,1341,8572,1,MIMO_V2_5_PRO__T16_R02_C02_A02.judgment.json
T16_R02_C02_A03,ok,5259,878,6137,1,MIMO_V2_5_PRO__T16_R02_C02_A03.judgment.json
T16_R02_C03,ok,3949,1244,5193,1,MIMO_V2_5_PRO__T16_R02_C03.judgment.json
T16_R02_C03_A01,ok,10260,730,10990,1,MIMO_V2_5_PRO__T16_R02_C03_A01.judgment.json
T16_R02_C03_A02,ok,12009,1762,13771,1,MIMO_V2_5_PRO__T16_R02_C03_A02.judgment.json
T16_R02_C03_A03,ok,10895,989,11884,1,MIMO_V2_5_PRO__T16_R02_C03_A03.judgment.json
