task_id,status,input_tokens,output_tokens,total_tokens,calls,judgment_file
T11_R01_C03,ok,6441,1430,7871,1,MIMO_V2_5_PRO__T11_R01_C03.judgment.json
T11_R01_C03_A01,ok,8822,2017,10839,1,MIMO_V2_5_PRO__T11_R01_C03_A01.judgment.json
T11_R01_C03_A02,ok,11362,1474,12836,1,MIMO_V2_5_PRO__T11_R01_C03_A02.judgment.json
T11_R01_C03_A03,ok,11525,975,12500,1,MIMO_V2_5_PRO__T11_R01_C03_A03.judgment.json
T11_R02_C01,ok,56340,971,57311,1,MIMO_V2_5_PRO__T11_R02_C01.judgment.json
T11_R02_C01_A01,ok,52154,702,52856,1,MIMO_V2_5_PRO__T11_R02_C01_A01.judgment.json
T11_R02_C01_A02,ok,173854,599,174453,1,MIMO_V2_5_PRO__T11_R02_C01_A02.judgment.json
T11_R02_C01_A03,ok,36941,703,37644,1,MIMO_V2_5_PRO__T11_R02_C01_A03.judgment.json
T11_R02_C02,ok,42130,1693,43823,1,MIMO_V2_5_PRO__T11_R02_C02.judgment.json
T11_R02_C02_A01,ok,26560,2195,28755,1,MIMO_V2_5_PRO__T11_R02_C02_A01.judgment.json
T11_R02_C02_A02,ok,25898,2211,28109,1,MIMO_V2_5_PRO__T11_R02_C02_A02.judgment.json
T11_R02_C02_A03,ok,35107,2166,37273,1,MIMO_V2_5_PRO__T11_R02_C02_A03.judgment.json
T11_R02_C03,ok,48275,905,49180,1,MIMO_V2_5_PRO__T11_R02_C03.judgment.json
T11_R02_C03_A01,ok,3712,1170,4882,1,MIMO_V2_5_PRO__T11_R02_C03_A01.judgment.json
T11_R02_C03_A02,ok,19087,774,19861,1,MIMO_V2_5_PRO__T11_R02_C03_A02.judgment.json
T11_R02_C03_A03,ok,38776,1261,40037,1,MIMO_V2_5_PRO__T11_R02_C03_A03.judgment.json
T12_R01_C01,ok,9641,956,10597,1,MIMO_V2_5_PRO__T12_R01_C01.judgment.json
T12_R01_C01_A01,ok,13453,2398,15851,1,MIMO_V2_5_PRO__T12_R01_C01_A01.judgment.json
T12_R01_C01_A02,ok,9630,1034,10664,1,MIMO_V2_5_PRO__T12_R01_C01_A02.judgment.json
T12_R01_C01_A03,ok,9863,1091,10954,1,MIMO_V2_5_PRO__T12_R01_C01_A03.judgment.json
T12_R01_C02,ok,7235,851,8086,1,MIMO_V2_5_PRO__T12_R01_C02.judgment.json
T12_R01_C02_A01,ok,12950,1584,14534,1,MIMO_V2_5_PRO__T12_R01_C02_A01.judgment.json
T12_R01_C02_A02,ok,8210,812,9022,1,MIMO_V2_5_PRO__T12_R01_C02_A02.judgment.json
T12_R01_C02_A03,ok,13867,754,14621,1,MIMO_V2_5_PRO__T12_R01_C02_A03.judgment.json
T12_R01_C03,ok,11540,1102,12642,1,MIMO_V2_5_PRO__T12_R01_C03.judgment.json
T12_R01_C03_A01,ok,11118,1099,12217,1,MIMO_V2_5_PRO__T12_R01_C03_A01.judgment.json
T12_R01_C03_A02,ok,12910,2829,15739,1,MIMO_V2_5_PRO__T12_R01_C03_A02.judgment.json
T12_R01_C03_A03,ok,11122,1826,12948,1,MIMO_V2_5_PRO__T12_R01_C03_A03.judgment.json
T12_R02_C01,ok,40630,1839,42469,1,MIMO_V2_5_PRO__T12_R02_C01.judgment.json
T12_R02_C01_A01,ok,45732,2782,48514,1,MIMO_V2_5_PRO__T12_R02_C01_A01.judgment.json
T12_R02_C01_A02,ok,45708,2059,47767,1,MIMO_V2_5_PRO__T12_R02_C01_A02.judgment.json
T12_R02_C01_A03,ok,64344,979,65323,1,MIMO_V2_5_PRO__T12_R02_C01_A03.judgment.json
T12_R02_C02,ok,8338,791,9129,1,MIMO_V2_5_PRO__T12_R02_C02.judgment.json
T12_R02_C02_A01,ok,9568,1811,11379,1,MIMO_V2_5_PRO__T12_R02_C02_A01.judgment.json
T12_R02_C02_A02,ok,10292,774,11066,1,MIMO_V2_5_PRO__T12_R02_C02_A02.judgment.json
T12_R02_C02_A03,ok,12074,1137,13211,1,MIMO_V2_5_PRO__T12_R02_C02_A03.judgment.json
T12_R02_C03,ok,17065,1167,18232,1,MIMO_V2_5_PRO__T12_R02_C03.judgment.json
T12_R02_C03_A01,ok,5641,1022,6663,1,MIMO_V2_5_PRO__T12_R02_C03_A01.judgment.json
T12_R02_C03_A02,ok,18300,1225,19525,1,MIMO_V2_5_PRO__T12_R02_C03_A02.judgment.json
T12_R02_C03_A03,ok,16934,710,17644,1,MIMO_V2_5_PRO__T12_R02_C03_A03.judgment.json
T13_R01_C01,ok,7552,1037,8589,1,MIMO_V2_5_PRO__T13_R01_C01.judgment.json
T13_R01_C01_A01,ok,6830,1022,7852,1,MIMO_V2_5_PRO__T13_R01_C01_A01.judgment.json
T13_R01_C01_A02,ok,13955,1897,15852,1,MIMO_V2_5_PRO__T13_R01_C01_A02.judgment.json
T13_R01_C01_A03,ok,9524,917,10441,1,MIMO_V2_5_PRO__T13_R01_C01_A03.judgment.json
T13_R01_C02,ok,11555,1955,13510,1,MIMO_V2_5_PRO__T13_R01_C02.judgment.json
T13_R01_C02_A01,ok,11710,1264,12974,1,MIMO_V2_5_PRO__T13_R01_C02_A01.judgment.json
T13_R01_C02_A02,ok,15873,1185,17058,1,MIMO_V2_5_PRO__T13_R01_C02_A02.judgment.json
T13_R01_C02_A03,ok,10986,793,11779,1,MIMO_V2_5_PRO__T13_R01_C02_A03.judgment.json
T13_R01_C03,ok,12362,878,13240,1,MIMO_V2_5_PRO__T13_R01_C03.judgment.json
T13_R01_C03_A01,ok,7759,837,8596,1,MIMO_V2_5_PRO__T13_R01_C03_A01.judgment.json
T13_R01_C03_A02,ok,13397,1455,14852,1,MIMO_V2_5_PRO__T13_R01_C03_A02.judgment.json
T13_R01_C03_A03,ok,7697,1464,9161,1,MIMO_V2_5_PRO__T13_R01_C03_A03.judgment.json
T13_R02_C01,ok,13376,1164,14540,1,MIMO_V2_5_PRO__T13_R02_C01.judgment.json
T13_R02_C01_A01,ok,13473,1035,14508,1,MIMO_V2_5_PRO__T13_R02_C01_A01.judgment.json
T13_R02_C01_A02,ok,13363,1424,14787,1,MIMO_V2_5_PRO__T13_R02_C01_A02.judgment.json
T13_R02_C01_A03,ok,11219,1088,12307,1,MIMO_V2_5_PRO__T13_R02_C01_A03.judgment.json
T13_R02_C02,ok,17632,1130,18762,1,MIMO_V2_5_PRO__T13_R02_C02.judgment.json
T13_R02_C02_A01,ok,13113,1228,14341,1,MIMO_V2_5_PRO__T13_R02_C02_A01.judgment.json
T13_R02_C02_A02,ok,11347,1234,12581,1,MIMO_V2_5_PRO__T13_R02_C02_A02.judgment.json
T13_R02_C02_A03,ok,13098,900,13998,1,MIMO_V2_5_PRO__T13_R02_C02_A03.judgment.json
T13_R02_C03,ok,15889,665,16554,1,MIMO_V2_5_PRO__T13_R02_C03.judgment.json
T13_R02_C03_A01,ok,14437,678,15115,1,MIMO_V2_5_PRO__T13_R02_C03_A01.judgment.json
T13_R02_C03_A02,ok,13588,1301,14889,1,MIMO_V2_5_PRO__T13_R02_C03_A02.judgment.json
T13_R02_C03_A03,ok,14977,1102,16079,1,MIMO_V2_5_PRO__T13_R02_C03_A03.judgment.json
T14_R01_C01,ok,17085,1135,18220,1,MIMO_V2_5_PRO__T14_R01_C01.judgment.json
T14_R01_C01_A01,ok,17780,792,18572,1,MIMO_V2_5_PRO__T14_R01_C01_A01.judgment.json
T14_R01_C01_A02,ok,23880,2306,26186,1,MIMO_V2_5_PRO__T14_R01_C01_A02.judgment.json
T14_R01_C01_A03,ok,28578,1218,29796,1,MIMO_V2_5_PRO__T14_R01_C01_A03.judgment.json
T14_R01_C02,ok,10865,1027,11892,1,MIMO_V2_5_PRO__T14_R01_C02.judgment.json
T14_R01_C02_A01,ok,12547,1011,13558,1,MIMO_V2_5_PRO__T14_R01_C02_A01.judgment.json
T14_R01_C02_A02,ok,11152,1675,12827,1,MIMO_V2_5_PRO__T14_R01_C02_A02.judgment.json
T14_R01_C02_A03,ok,8022,1337,9359,1,MIMO_V2_5_PRO__T14_R01_C02_A03.judgment.json
T14_R01_C03,ok,11596,1060,12656,1,MIMO_V2_5_PRO__T14_R01_C03.judgment.json
T14_R01_C03_A01,ok,14527,1546,16073,1,MIMO_V2_5_PRO__T14_R01_C03_A01.judgment.json
T14_R01_C03_A02,ok,15315,1629,16944,1,MIMO_V2_5_PRO__T14_R01_C03_A02.judgment.json
T14_R01_C03_A03,ok,10969,998,11967,1,MIMO_V2_5_PRO__T14_R01_C03_A03.judgment.json
T14_R02_C01,ok,10246,740,10986,1,MIMO_V2_5_PRO__T14_R02_C01.judgment.json
T14_R02_C01_A01,ok,11894,1017,12911,1,MIMO_V2_5_PRO__T14_R02_C01_A01.judgment.json
T14_R02_C01_A02,ok,12751,804,13555,1,MIMO_V2_5_PRO__T14_R02_C01_A02.judgment.json
T14_R02_C01_A03,ok,11541,753,12294,1,MIMO_V2_5_PRO__T14_R02_C01_A03.judgment.json
T14_R02_C02,ok,8739,1197,9936,1,MIMO_V2_5_PRO__T14_R02_C02.judgment.json
T14_R02_C02_A01,ok,7895,2059,9954,1,MIMO_V2_5_PRO__T14_R02_C02_A01.judgment.json
T14_R02_C02_A02,ok,11497,2234,13731,1,MIMO_V2_5_PRO__T14_R02_C02_A02.judgment.json
T14_R02_C02_A03,ok,10362,1450,11812,1,MIMO_V2_5_PRO__T14_R02_C02_A03.judgment.json
T14_R02_C03,ok,18526,1165,19691,1,MIMO_V2_5_PRO__T14_R02_C03.judgment.json
T14_R02_C03_A01,ok,15036,1138,16174,1,MIMO_V2_5_PRO__T14_R02_C03_A01.judgment.json
T14_R02_C03_A02,ok,14196,836,15032,1,MIMO_V2_5_PRO__T14_R02_C03_A02.judgment.json
T14_R02_C03_A03,ok,10867,903,11770,1,MIMO_V2_5_PRO__T14_R02_C03_A03.judgment.json
T15_R01_C01,ok,6731,959,7690,1,MIMO_V2_5_PRO__T15_R01_C01.judgment.json
T15_R01_C01_A01,ok,9451,871,10322,1,MIMO_V2_5_PRO__T15_R01_C01_A01.judgment.json
T15_R01_C01_A02,ok,9869,1164,11033,1,MIMO_V2_5_PRO__T15_R01_C01_A02.judgment.json
T15_R01_C01_A03,ok,8619,896,9515,1,MIMO_V2_5_PRO__T15_R01_C01_A03.judgment.json
T15_R01_C02,ok,4963,935,5898,1,MIMO_V2_5_PRO__T15_R01_C02.judgment.json
T15_R01_C02_A01,ok,10675,1629,12304,1,MIMO_V2_5_PRO__T15_R01_C02_A01.judgment.json
T15_R01_C02_A02,ok,9250,2099,11349,1,MIMO_V2_5_PRO__T15_R01_C02_A02.judgment.json
T15_R01_C02_A03,ok,15672,810,16482,1,MIMO_V2_5_PRO__T15_R01_C02_A03.judgment.json
T15_R01_C03,ok,10311,1014,11325,1,MIMO_V2_5_PRO__T15_R01_C03.judgment.json
T15_R01_C03_A01,ok,10516,1249,11765,1,MIMO_V2_5_PRO__T15_R01_C03_A01.judgment.json
T15_R01_C03_A02,ok,14932,1277,16209,1,MIMO_V2_5_PRO__T15_R01_C03_A02.judgment.json
T15_R01_C03_A03,ok,10582,868,11450,1,MIMO_V2_5_PRO__T15_R01_C03_A03.judgment.json
T15_R02_C01,ok,4897,1144,6041,1,MIMO_V2_5_PRO__T15_R02_C01.judgment.json
T15_R02_C01_A01,ok,12266,1330,13596,1,MIMO_V2_5_PRO__T15_R02_C01_A01.judgment.json
T15_R02_C01_A02,ok,12100,1816,13916,1,MIMO_V2_5_PRO__T15_R02_C01_A02.judgment.json
T15_R02_C01_A03,ok,10643,1175,11818,1,MIMO_V2_5_PRO__T15_R02_C01_A03.judgment.json
T15_R02_C02,ok,9836,1231,11067,1,MIMO_V2_5_PRO__T15_R02_C02.judgment.json
T15_R02_C02_A01,ok,3762,899,4661,1,MIMO_V2_5_PRO__T15_R02_C02_A01.judgment.json
T15_R02_C02_A02,ok,11801,1636,13437,1,MIMO_V2_5_PRO__T15_R02_C02_A02.judgment.json
T15_R02_C02_A03,ok,14361,779,15140,1,MIMO_V2_5_PRO__T15_R02_C02_A03.judgment.json
T15_R02_C03,ok,15954,2261,18215,1,MIMO_V2_5_PRO__T15_R02_C03.judgment.json
T15_R02_C03_A01,ok,18880,848,19728,1,MIMO_V2_5_PRO__T15_R02_C03_A01.judgment.json
T15_R02_C03_A02,ok,19215,1693,20908,1,MIMO_V2_5_PRO__T15_R02_C03_A02.judgment.json
T15_R02_C03_A03,ok,8216,1017,9233,1,MIMO_V2_5_PRO__T15_R02_C03_A03.judgment.json
T16_R01_C01,ok,9793,1029,10822,1,MIMO_V2_5_PRO__T16_R01_C01.judgment.json
T16_R01_C01_A01,ok,6910,1132,8042,1,MIMO_V2_5_PRO__T16_R01_C01_A01.judgment.json
T16_R01_C01_A02,ok,11970,1897,13867,1,MIMO_V2_5_PRO__T16_R01_C01_A02.judgment.json
T16_R01_C01_A03,ok,8823,1625,10448,1,MIMO_V2_5_PRO__T16_R01_C01_A03.judgment.json
T16_R01_C02,ok,10289,1374,11663,1,MIMO_V2_5_PRO__T16_R01_C02.judgment.json
T16_R01_C02_A01,ok,13069,939,14008,1,MIMO_V2_5_PRO__T16_R01_C02_A01.judgment.json
T16_R01_C02_A02,ok,11558,861,12419,1,MIMO_V2_5_PRO__T16_R01_C02_A02.judgment.json
T16_R01_C02_A03,ok,7456,1040,8496,1,MIMO_V2_5_PRO__T16_R01_C02_A03.judgment.json
T16_R01_C03,ok,7758,793,8551,1,MIMO_V2_5_PRO__T16_R01_C03.judgment.json
T16_R01_C03_A01,ok,8385,1213,9598,1,MIMO_V2_5_PRO__T16_R01_C03_A01.judgment.json
T16_R01_C03_A02,ok,14335,1166,15501,1,MIMO_V2_5_PRO__T16_R01_C03_A02.judgment.json
T16_R01_C03_A03,ok,9505,961,10466,1,MIMO_V2_5_PRO__T16_R01_C03_A03.judgment.json
T16_R02_C01,ok,13148,708,13856,1,MIMO_V2_5_PRO__T16_R02_C01.judgment.json
T16_R02_C01_A01,ok,11683,1007,12690,1,MIMO_V2_5_PRO__T16_R02_C01_A01.judgment.json
T16_R02_C01_A02,ok,10081,1198,11279,1,MIMO_V2_5_PRO__T16_R02_C01_A02.judgment.json
T16_R02_C01_A03,ok,12803,918,13721,1,MIMO_V2_5_PRO__T16_R02_C01_A03.judgment.json
T16_R02_C02,ok,10514,1292,11806,1,MIMO_V2_5_PRO__T16_R02_C02.judgment.json
T16_R02_C02_A01,ok,4538,834,5372,1,MIMO_V2_5_PRO__T16_R02_C02_A01.judgment.json
T16_R02_C02_A02,ok,7231,1572,8803,1,MIMO_V2_5_PRO__T16_R02_C02_A02.judgment.json
T16_R02_C02_A03,ok,5259,853,6112,1,MIMO_V2_5_PRO__T16_R02_C02_A03.judgment.json
T16_R02_C03,ok,3949,1425,5374,1,MIMO_V2_5_PRO__T16_R02_C03.judgment.json
T16_R02_C03_A01,ok,10260,720,10980,1,MIMO_V2_5_PRO__T16_R02_C03_A01.judgment.json
T16_R02_C03_A02,ok,12009,1237,13246,1,MIMO_V2_5_PRO__T16_R02_C03_A02.judgment.json
T16_R02_C03_A03,ok,10895,1013,11908,1,MIMO_V2_5_PRO__T16_R02_C03_A03.judgment.json
