task_id,status,input_tokens,output_tokens,total_tokens,calls,judgment_file
T09_R02_C02,ok,11556,1121,12677,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R02_C02.judgment.json
T09_R02_C02_A01,ok,21778,1014,22792,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R02_C02_A01.judgment.json
T09_R02_C02_A02,ok,13992,1534,15526,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R02_C02_A02.judgment.json
T09_R02_C02_A03,ok,10117,1230,11347,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R02_C02_A03.judgment.json
T09_R02_C03,ok,36615,719,37334,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R02_C03.judgment.json
T09_R02_C03_A01,ok,4325,1974,6299,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R02_C03_A01.judgment.json
T09_R02_C03_A02,ok,34808,1870,36678,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R02_C03_A02.judgment.json
T09_R02_C03_A03,ok,32013,1736,33749,1,MIMO_V2_5_PRO_MARK_DEFENSE__T09_R02_C03_A03.judgment.json
T10_R01_C01,ok,9107,1016,10123,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R01_C01.judgment.json
T10_R01_C01_A01,ok,11406,1025,12431,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R01_C01_A01.judgment.json
T10_R01_C01_A02,ok,10034,737,10771,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R01_C01_A02.judgment.json
T10_R01_C01_A03,ok,6364,1497,7861,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R01_C01_A03.judgment.json
T10_R01_C02,ok,13705,887,14592,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R01_C02.judgment.json
T10_R01_C02_A01,ok,12181,873,13054,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R01_C02_A01.judgment.json
T10_R01_C02_A02,ok,13288,723,14011,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R01_C02_A02.judgment.json
T10_R01_C02_A03,ok,13559,847,14406,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R01_C02_A03.judgment.json
T10_R01_C03,ok,10713,1958,12671,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R01_C03.judgment.json
T10_R01_C03_A01,ok,13352,916,14268,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R01_C03_A01.judgment.json
T10_R01_C03_A02,ok,10269,990,11259,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R01_C03_A02.judgment.json
T10_R01_C03_A03,ok,10691,1531,12222,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R01_C03_A03.judgment.json
T10_R02_C01,ok,9876,835,10711,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R02_C01.judgment.json
T10_R02_C01_A01,ok,17929,1148,19077,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R02_C01_A01.judgment.json
T10_R02_C01_A02,ok,12683,552,13235,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R02_C01_A02.judgment.json
T10_R02_C01_A03,ok,10955,820,11775,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R02_C01_A03.judgment.json
T10_R02_C02,ok,33579,1389,34968,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R02_C02.judgment.json
T10_R02_C02_A01,ok,52762,1723,54485,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R02_C02_A01.judgment.json
T10_R02_C02_A02,ok,33749,2317,36066,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R02_C02_A02.judgment.json
T10_R02_C02_A03,ok,32435,2024,34459,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R02_C02_A03.judgment.json
T10_R02_C03,ok,47264,1116,48380,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R02_C03.judgment.json
T10_R02_C03_A01,ok,9808,1168,10976,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R02_C03_A01.judgment.json
T10_R02_C03_A02,ok,42503,735,43238,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R02_C03_A02.judgment.json
T10_R02_C03_A03,ok,44847,884,45731,1,MIMO_V2_5_PRO_MARK_DEFENSE__T10_R02_C03_A03.judgment.json
T11_R01_C01,ok,12137,1252,13389,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R01_C01.judgment.json
T11_R01_C01_A01,ok,10565,1009,11574,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R01_C01_A01.judgment.json
T11_R01_C01_A02,ok,6846,1039,7885,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R01_C01_A02.judgment.json
T11_R01_C01_A03,ok,8141,600,8741,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R01_C01_A03.judgment.json
T11_R01_C02,ok,6534,954,7488,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R01_C02.judgment.json
T11_R01_C02_A01,ok,9282,1145,10427,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R01_C02_A01.judgment.json
T11_R01_C02_A02,ok,8335,2642,10977,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R01_C02_A02.judgment.json
T11_R01_C02_A03,ok,7456,2979,10435,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R01_C02_A03.judgment.json
T11_R01_C03,ok,9545,1348,10893,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R01_C03.judgment.json
T11_R01_C03_A01,ok,12538,1046,13584,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R01_C03_A01.judgment.json
T11_R01_C03_A02,ok,3943,1695,5638,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R01_C03_A02.judgment.json
T11_R01_C03_A03,ok,10115,1399,11514,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R01_C03_A03.judgment.json
T11_R02_C01,ok,93693,1602,95295,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R02_C01.judgment.json
T11_R02_C01_A01,ok,66739,645,67384,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R02_C01_A01.judgment.json
T11_R02_C01_A02,ok,92158,754,92912,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R02_C01_A02.judgment.json
T11_R02_C01_A03,ok,67057,1175,68232,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R02_C01_A03.judgment.json
T11_R02_C02,ok,7321,1400,8721,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R02_C02.judgment.json
T11_R02_C02_A01,ok,43976,2031,46007,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R02_C02_A01.judgment.json
T11_R02_C02_A02,ok,41837,1296,43133,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R02_C02_A02.judgment.json
T11_R02_C02_A03,ok,8051,673,8724,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R02_C02_A03.judgment.json
T11_R02_C03,ok,62367,1903,64270,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R02_C03.judgment.json
T11_R02_C03_A01,ok,3736,1187,4923,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R02_C03_A01.judgment.json
T11_R02_C03_A02,ok,73997,1382,75379,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R02_C03_A02.judgment.json
T11_R02_C03_A03,ok,72309,1210,73519,1,MIMO_V2_5_PRO_MARK_DEFENSE__T11_R02_C03_A03.judgment.json
T12_R01_C01,ok,8965,1278,10243,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R01_C01.judgment.json
T12_R01_C01_A01,ok,14242,1134,15376,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R01_C01_A01.judgment.json
T12_R01_C01_A02,ok,9412,1716,11128,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R01_C01_A02.judgment.json
T12_R01_C01_A03,ok,11619,1245,12864,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R01_C01_A03.judgment.json
T12_R01_C02,ok,11629,1371,13000,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R01_C02.judgment.json
T12_R01_C02_A01,ok,9714,450,10164,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R01_C02_A01.judgment.json
T12_R01_C02_A02,ok,14373,717,15090,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R01_C02_A02.judgment.json
T12_R01_C02_A03,ok,14745,1257,16002,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R01_C02_A03.judgment.json
T12_R01_C03,ok,9825,901,10726,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R01_C03.judgment.json
T12_R01_C03_A01,ok,13273,1431,14704,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R01_C03_A01.judgment.json
T12_R01_C03_A02,ok,11778,2698,14476,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R01_C03_A02.judgment.json
T12_R01_C03_A03,ok,15118,693,15811,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R01_C03_A03.judgment.json
T12_R02_C01,ok,58732,816,59548,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R02_C01.judgment.json
T12_R02_C01_A01,ok,63557,493,64050,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R02_C01_A01.judgment.json
T12_R02_C01_A02,ok,93205,1068,94273,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R02_C01_A02.judgment.json
T12_R02_C01_A03,ok,106858,642,107500,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R02_C01_A03.judgment.json
T12_R02_C02,ok,13417,1350,14767,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R02_C02.judgment.json
T12_R02_C02_A01,ok,34136,977,35113,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R02_C02_A01.judgment.json
T12_R02_C02_A02,ok,18752,1080,19832,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R02_C02_A02.judgment.json
T12_R02_C02_A03,ok,13309,910,14219,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R02_C02_A03.judgment.json
T12_R02_C03,ok,14155,1269,15424,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R02_C03.judgment.json
T12_R02_C03_A01,ok,4340,1007,5347,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R02_C03_A01.judgment.json
T12_R02_C03_A02,ok,23438,907,24345,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R02_C03_A02.judgment.json
T12_R02_C03_A03,ok,7787,1574,9361,1,MIMO_V2_5_PRO_MARK_DEFENSE__T12_R02_C03_A03.judgment.json
T13_R01_C01,ok,11145,796,11941,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R01_C01.judgment.json
T13_R01_C01_A01,ok,13868,790,14658,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R01_C01_A01.judgment.json
T13_R01_C01_A02,ok,9694,1121,10815,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R01_C01_A02.judgment.json
T13_R01_C01_A03,ok,12171,600,12771,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R01_C01_A03.judgment.json
T13_R01_C02,ok,13512,1268,14780,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R01_C02.judgment.json
T13_R01_C02_A01,ok,11634,851,12485,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R01_C02_A01.judgment.json
T13_R01_C02_A02,ok,13077,1469,14546,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R01_C02_A02.judgment.json
T13_R01_C02_A03,ok,14936,757,15693,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R01_C02_A03.judgment.json
T13_R01_C03,ok,10438,1002,11440,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R01_C03.judgment.json
T13_R01_C03_A01,ok,14764,937,15701,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R01_C03_A01.judgment.json
T13_R01_C03_A02,ok,11396,1896,13292,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R01_C03_A02.judgment.json
T13_R01_C03_A03,ok,11423,1020,12443,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R01_C03_A03.judgment.json
T13_R02_C01,ok,11695,1369,13064,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R02_C01.judgment.json
T13_R02_C01_A01,ok,13091,943,14034,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R02_C01_A01.judgment.json
T13_R02_C01_A02,ok,16251,683,16934,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R02_C01_A02.judgment.json
T13_R02_C01_A03,ok,11156,693,11849,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R02_C01_A03.judgment.json
T13_R02_C02,ok,15132,1119,16251,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R02_C02.judgment.json
T13_R02_C02_A01,ok,14618,1317,15935,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R02_C02_A01.judgment.json
T13_R02_C02_A02,ok,18265,1228,19493,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R02_C02_A02.judgment.json
T13_R02_C02_A03,ok,16983,1125,18108,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R02_C02_A03.judgment.json
T13_R02_C03,ok,17354,1039,18393,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R02_C03.judgment.json
T13_R02_C03_A01,ok,14876,1328,16204,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R02_C03_A01.judgment.json
T13_R02_C03_A02,ok,19468,799,20267,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R02_C03_A02.judgment.json
T13_R02_C03_A03,ok,21965,1627,23592,1,MIMO_V2_5_PRO_MARK_DEFENSE__T13_R02_C03_A03.judgment.json
T14_R01_C01,ok,14573,1473,16046,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R01_C01.judgment.json
T14_R01_C01_A01,ok,16078,1102,17180,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R01_C01_A01.judgment.json
T14_R01_C01_A02,ok,25691,1512,27203,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R01_C01_A02.judgment.json
T14_R01_C01_A03,ok,18062,707,18769,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R01_C01_A03.judgment.json
T14_R01_C02,ok,12223,1101,13324,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R01_C02.judgment.json
T14_R01_C02_A01,ok,12259,919,13178,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R01_C02_A01.judgment.json
T14_R01_C02_A02,ok,19642,1237,20879,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R01_C02_A02.judgment.json
T14_R01_C02_A03,ok,12601,1392,13993,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R01_C02_A03.judgment.json
T14_R01_C03,ok,10978,1162,12140,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R01_C03.judgment.json
T14_R01_C03_A01,ok,11867,1337,13204,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R01_C03_A01.judgment.json
T14_R01_C03_A02,ok,17183,1796,18979,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R01_C03_A02.judgment.json
T14_R01_C03_A03,ok,19314,1007,20321,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R01_C03_A03.judgment.json
T14_R02_C01,ok,11035,853,11888,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R02_C01.judgment.json
T14_R02_C01_A01,ok,12466,1207,13673,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R02_C01_A01.judgment.json
T14_R02_C01_A02,ok,11029,2152,13181,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R02_C01_A02.judgment.json
T14_R02_C01_A03,ok,12073,818,12891,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R02_C01_A03.judgment.json
T14_R02_C02,ok,9497,940,10437,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R02_C02.judgment.json
T14_R02_C02_A01,ok,15872,660,16532,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R02_C02_A01.judgment.json
T14_R02_C02_A02,ok,8273,1243,9516,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R02_C02_A02.judgment.json
T14_R02_C02_A03,ok,20003,1471,21474,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R02_C02_A03.judgment.json
T14_R02_C03,ok,15244,681,15925,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R02_C03.judgment.json
T14_R02_C03_A01,ok,13587,1085,14672,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R02_C03_A01.judgment.json
T14_R02_C03_A02,ok,17100,2621,19721,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R02_C03_A02.judgment.json
T14_R02_C03_A03,ok,21087,763,21850,1,MIMO_V2_5_PRO_MARK_DEFENSE__T14_R02_C03_A03.judgment.json
T15_R01_C01,ok,10425,1488,11913,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R01_C01.judgment.json
T15_R01_C01_A01,ok,6653,646,7299,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R01_C01_A01.judgment.json
T15_R01_C01_A02,ok,7499,823,8322,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R01_C01_A02.judgment.json
T15_R01_C01_A03,ok,14769,747,15516,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R01_C01_A03.judgment.json
T15_R01_C02,ok,10837,1092,11929,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R01_C02.judgment.json
T15_R01_C02_A01,ok,10252,1619,11871,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R01_C02_A01.judgment.json
T15_R01_C02_A02,ok,13360,1253,14613,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R01_C02_A02.judgment.json
T15_R01_C02_A03,ok,11453,710,12163,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R01_C02_A03.judgment.json
T15_R01_C03,ok,10098,1333,11431,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R01_C03.judgment.json
T15_R01_C03_A01,ok,12074,1100,13174,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R01_C03_A01.judgment.json
T15_R01_C03_A02,ok,14458,1231,15689,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R01_C03_A02.judgment.json
T15_R01_C03_A03,ok,15008,974,15982,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R01_C03_A03.judgment.json
T15_R02_C01,ok,11798,1162,12960,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R02_C01.judgment.json
T15_R02_C01_A01,ok,9904,1005,10909,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R02_C01_A01.judgment.json
T15_R02_C01_A02,ok,11030,1212,12242,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R02_C01_A02.judgment.json
T15_R02_C01_A03,ok,11666,674,12340,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R02_C01_A03.judgment.json
T15_R02_C02,ok,12802,633,13435,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R02_C02.judgment.json
T15_R02_C02_A01,ok,15041,1117,16158,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R02_C02_A01.judgment.json
T15_R02_C02_A02,ok,7758,1176,8934,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R02_C02_A02.judgment.json
T15_R02_C02_A03,ok,16515,1258,17773,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R02_C02_A03.judgment.json
T15_R02_C03,ok,18089,970,19059,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R02_C03.judgment.json
T15_R02_C03_A01,ok,19475,982,20457,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R02_C03_A01.judgment.json
T15_R02_C03_A02,ok,12874,766,13640,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R02_C03_A02.judgment.json
T15_R02_C03_A03,ok,16121,940,17061,1,MIMO_V2_5_PRO_MARK_DEFENSE__T15_R02_C03_A03.judgment.json
T16_R01_C01,ok,15832,956,16788,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R01_C01.judgment.json
T16_R01_C01_A01,ok,13810,1267,15077,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R01_C01_A01.judgment.json
T16_R01_C01_A02,ok,13292,1396,14688,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R01_C01_A02.judgment.json
T16_R01_C01_A03,ok,12726,946,13672,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R01_C01_A03.judgment.json
T16_R01_C02,ok,8684,1027,9711,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R01_C02.judgment.json
T16_R01_C02_A01,ok,11102,738,11840,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R01_C02_A01.judgment.json
T16_R01_C02_A02,ok,8771,1580,10351,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R01_C02_A02.judgment.json
T16_R01_C02_A03,ok,9742,1223,10965,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R01_C02_A03.judgment.json
T16_R01_C03,ok,7902,981,8883,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R01_C03.judgment.json
T16_R01_C03_A01,ok,9411,1143,10554,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R01_C03_A01.judgment.json
T16_R01_C03_A02,ok,11883,1641,13524,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R01_C03_A02.judgment.json
T16_R01_C03_A03,ok,9034,852,9886,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R01_C03_A03.judgment.json
T16_R02_C01,ok,10863,1108,11971,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R02_C01.judgment.json
T16_R02_C01_A01,ok,13858,947,14805,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R02_C01_A01.judgment.json
T16_R02_C01_A02,ok,11001,1176,12177,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R02_C01_A02.judgment.json
T16_R02_C01_A03,ok,10511,606,11117,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R02_C01_A03.judgment.json
T16_R02_C02,ok,8777,1346,10123,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R02_C02.judgment.json
T16_R02_C02_A01,ok,9689,1181,10870,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R02_C02_A01.judgment.json
T16_R02_C02_A02,ok,4427,1010,5437,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R02_C02_A02.judgment.json
T16_R02_C02_A03,ok,10708,1094,11802,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R02_C02_A03.judgment.json
T16_R02_C03,ok,8396,1135,9531,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R02_C03.judgment.json
T16_R02_C03_A01,ok,10945,726,11671,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R02_C03_A01.judgment.json
T16_R02_C03_A02,ok,13073,630,13703,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R02_C03_A02.judgment.json
T16_R02_C03_A03,ok,11594,1375,12969,1,MIMO_V2_5_PRO_MARK_DEFENSE__T16_R02_C03_A03.judgment.json
