task_id,status,input_tokens,output_tokens,total_tokens,calls,judgment_file
T11_R01_C03_A02,ok,9493,1133,10626,1,MIMO_V2_5_PRO__T11_R01_C03_A02.judgment.json
T11_R01_C03_A03,ok,9165,947,10112,1,MIMO_V2_5_PRO__T11_R01_C03_A03.judgment.json
T11_R02_C01,ok,55252,764,56016,1,MIMO_V2_5_PRO__T11_R02_C01.judgment.json
T11_R02_C01_A01,ok,49236,575,49811,1,MIMO_V2_5_PRO__T11_R02_C01_A01.judgment.json
T11_R02_C01_A02,ok,171266,583,171849,1,MIMO_V2_5_PRO__T11_R02_C01_A02.judgment.json
T11_R02_C01_A03,ok,34888,860,35748,1,MIMO_V2_5_PRO__T11_R02_C01_A03.judgment.json
T11_R02_C02,ok,43151,779,43930,1,MIMO_V2_5_PRO__T11_R02_C02.judgment.json
T11_R02_C02_A01,ok,0,1179,1179,1,MIMO_V2_5_PRO__T11_R02_C02_A01.judgment.json
T11_R02_C02_A02,ok,0,875,875,1,MIMO_V2_5_PRO__T11_R02_C02_A02.judgment.json
T11_R02_C02_A03,ok,0,1022,1022,1,MIMO_V2_5_PRO__T11_R02_C02_A03.judgment.json
T11_R02_C03,ok,0,975,975,1,MIMO_V2_5_PRO__T11_R02_C03.judgment.json
T11_R02_C03_A01,ok,0,934,934,1,MIMO_V2_5_PRO__T11_R02_C03_A01.judgment.json
T11_R02_C03_A02,ok,0,738,738,1,MIMO_V2_5_PRO__T11_R02_C03_A02.judgment.json
T11_R02_C03_A03,ok,0,647,647,1,MIMO_V2_5_PRO__T11_R02_C03_A03.judgment.json
T12_R01_C01,ok,0,989,989,1,MIMO_V2_5_PRO__T12_R01_C01.judgment.json
T12_R01_C01_A01,ok,0,744,744,1,MIMO_V2_5_PRO__T12_R01_C01_A01.judgment.json
T12_R01_C01_A02,ok,0,666,666,1,MIMO_V2_5_PRO__T12_R01_C01_A02.judgment.json
T12_R01_C01_A03,ok,0,716,716,1,MIMO_V2_5_PRO__T12_R01_C01_A03.judgment.json
T12_R01_C02,ok,0,713,713,1,MIMO_V2_5_PRO__T12_R01_C02.judgment.json
T12_R01_C02_A01,ok,0,646,646,1,MIMO_V2_5_PRO__T12_R01_C02_A01.judgment.json
T12_R01_C02_A02,ok,0,642,642,1,MIMO_V2_5_PRO__T12_R01_C02_A02.judgment.json
T12_R01_C02_A03,ok,0,823,823,1,MIMO_V2_5_PRO__T12_R01_C02_A03.judgment.json
T12_R01_C03,ok,0,750,750,1,MIMO_V2_5_PRO__T12_R01_C03.judgment.json
T12_R01_C03_A01,ok,0,865,865,1,MIMO_V2_5_PRO__T12_R01_C03_A01.judgment.json
T12_R01_C03_A02,ok,0,825,825,1,MIMO_V2_5_PRO__T12_R01_C03_A02.judgment.json
T12_R01_C03_A03,ok,0,1027,1027,1,MIMO_V2_5_PRO__T12_R01_C03_A03.judgment.json
T12_R02_C01,ok,0,1399,1399,1,MIMO_V2_5_PRO__T12_R02_C01.judgment.json
T12_R02_C01_A01,ok,0,971,971,1,MIMO_V2_5_PRO__T12_R02_C01_A01.judgment.json
T12_R02_C01_A02,ok,0,660,660,1,MIMO_V2_5_PRO__T12_R02_C01_A02.judgment.json
T12_R02_C01_A03,ok,0,810,810,1,MIMO_V2_5_PRO__T12_R02_C01_A03.judgment.json
T12_R02_C02,ok,0,712,712,1,MIMO_V2_5_PRO__T12_R02_C02.judgment.json
T12_R02_C02_A01,ok,0,477,477,1,MIMO_V2_5_PRO__T12_R02_C02_A01.judgment.json
T12_R02_C02_A02,ok,0,804,804,1,MIMO_V2_5_PRO__T12_R02_C02_A02.judgment.json
T12_R02_C02_A03,ok,0,674,674,1,MIMO_V2_5_PRO__T12_R02_C02_A03.judgment.json
T12_R02_C03,ok,0,639,639,1,MIMO_V2_5_PRO__T12_R02_C03.judgment.json
T12_R02_C03_A01,ok,0,1341,1341,1,MIMO_V2_5_PRO__T12_R02_C03_A01.judgment.json
T12_R02_C03_A02,ok,0,633,633,1,MIMO_V2_5_PRO__T12_R02_C03_A02.judgment.json
T12_R02_C03_A03,ok,0,804,804,1,MIMO_V2_5_PRO__T12_R02_C03_A03.judgment.json
T13_R01_C01,ok,0,844,844,1,MIMO_V2_5_PRO__T13_R01_C01.judgment.json
T13_R01_C01_A01,ok,0,803,803,1,MIMO_V2_5_PRO__T13_R01_C01_A01.judgment.json
T13_R01_C01_A02,ok,0,1055,1055,1,MIMO_V2_5_PRO__T13_R01_C01_A02.judgment.json
T13_R01_C01_A03,ok,0,688,688,1,MIMO_V2_5_PRO__T13_R01_C01_A03.judgment.json
T13_R01_C02,ok,0,704,704,1,MIMO_V2_5_PRO__T13_R01_C02.judgment.json
T13_R01_C02_A01,ok,0,785,785,1,MIMO_V2_5_PRO__T13_R01_C02_A01.judgment.json
T13_R01_C02_A02,ok,0,1184,1184,1,MIMO_V2_5_PRO__T13_R01_C02_A02.judgment.json
T13_R01_C02_A03,ok,0,895,895,1,MIMO_V2_5_PRO__T13_R01_C02_A03.judgment.json
T13_R01_C03,ok,0,741,741,1,MIMO_V2_5_PRO__T13_R01_C03.judgment.json
T13_R01_C03_A01,ok,0,718,718,1,MIMO_V2_5_PRO__T13_R01_C03_A01.judgment.json
T13_R01_C03_A02,ok,0,1146,1146,1,MIMO_V2_5_PRO__T13_R01_C03_A02.judgment.json
T13_R01_C03_A03,ok,0,686,686,1,MIMO_V2_5_PRO__T13_R01_C03_A03.judgment.json
T13_R02_C01,ok,0,983,983,1,MIMO_V2_5_PRO__T13_R02_C01.judgment.json
T13_R02_C01_A01,ok,0,703,703,1,MIMO_V2_5_PRO__T13_R02_C01_A01.judgment.json
T13_R02_C01_A02,ok,0,814,814,1,MIMO_V2_5_PRO__T13_R02_C01_A02.judgment.json
T13_R02_C01_A03,ok,0,817,817,1,MIMO_V2_5_PRO__T13_R02_C01_A03.judgment.json
T13_R02_C02,ok,0,701,701,1,MIMO_V2_5_PRO__T13_R02_C02.judgment.json
T13_R02_C02_A01,ok,0,895,895,1,MIMO_V2_5_PRO__T13_R02_C02_A01.judgment.json
T13_R02_C02_A02,ok,0,688,688,1,MIMO_V2_5_PRO__T13_R02_C02_A02.judgment.json
T13_R02_C02_A03,ok,0,743,743,1,MIMO_V2_5_PRO__T13_R02_C02_A03.judgment.json
T13_R02_C03,ok,0,869,869,1,MIMO_V2_5_PRO__T13_R02_C03.judgment.json
T13_R02_C03_A01,ok,0,751,751,1,MIMO_V2_5_PRO__T13_R02_C03_A01.judgment.json
T13_R02_C03_A02,ok,0,718,718,1,MIMO_V2_5_PRO__T13_R02_C03_A02.judgment.json
T13_R02_C03_A03,ok,0,748,748,1,MIMO_V2_5_PRO__T13_R02_C03_A03.judgment.json
T14_R01_C01,ok,0,641,641,1,MIMO_V2_5_PRO__T14_R01_C01.judgment.json
T14_R01_C01_A01,ok,0,826,826,1,MIMO_V2_5_PRO__T14_R01_C01_A01.judgment.json
T14_R01_C01_A02,ok,0,1433,1433,1,MIMO_V2_5_PRO__T14_R01_C01_A02.judgment.json
T14_R01_C01_A03,ok,0,848,848,1,MIMO_V2_5_PRO__T14_R01_C01_A03.judgment.json
T14_R01_C02,ok,0,731,731,1,MIMO_V2_5_PRO__T14_R01_C02.judgment.json
T14_R01_C02_A01,ok,0,797,797,1,MIMO_V2_5_PRO__T14_R01_C02_A01.judgment.json
T14_R01_C02_A02,ok,0,966,966,1,MIMO_V2_5_PRO__T14_R01_C02_A02.judgment.json
T14_R01_C02_A03,ok,0,764,764,1,MIMO_V2_5_PRO__T14_R01_C02_A03.judgment.json
T14_R01_C03,ok,0,639,639,1,MIMO_V2_5_PRO__T14_R01_C03.judgment.json
T14_R01_C03_A01,ok,0,759,759,1,MIMO_V2_5_PRO__T14_R01_C03_A01.judgment.json
T14_R01_C03_A02,ok,0,995,995,1,MIMO_V2_5_PRO__T14_R01_C03_A02.judgment.json
T14_R01_C03_A03,ok,0,710,710,1,MIMO_V2_5_PRO__T14_R01_C03_A03.judgment.json
T14_R02_C01,ok,0,803,803,1,MIMO_V2_5_PRO__T14_R02_C01.judgment.json
T14_R02_C01_A01,ok,0,849,849,1,MIMO_V2_5_PRO__T14_R02_C01_A01.judgment.json
T14_R02_C01_A02,ok,0,640,640,1,MIMO_V2_5_PRO__T14_R02_C01_A02.judgment.json
T14_R02_C01_A03,ok,0,710,710,1,MIMO_V2_5_PRO__T14_R02_C01_A03.judgment.json
T14_R02_C02,ok,0,805,805,1,MIMO_V2_5_PRO__T14_R02_C02.judgment.json
T14_R02_C02_A01,ok,0,722,722,1,MIMO_V2_5_PRO__T14_R02_C02_A01.judgment.json
T14_R02_C02_A02,ok,0,887,887,1,MIMO_V2_5_PRO__T14_R02_C02_A02.judgment.json
T14_R02_C02_A03,ok,8618,670,9288,1,MIMO_V2_5_PRO__T14_R02_C02_A03.judgment.json
T14_R02_C03,ok,15039,742,15781,1,MIMO_V2_5_PRO__T14_R02_C03.judgment.json
T14_R02_C03_A01,ok,13001,752,13753,1,MIMO_V2_5_PRO__T14_R02_C03_A01.judgment.json
T14_R02_C03_A02,ok,11506,858,12364,1,MIMO_V2_5_PRO__T14_R02_C03_A02.judgment.json
T14_R02_C03_A03,ok,9577,679,10256,1,MIMO_V2_5_PRO__T14_R02_C03_A03.judgment.json
T15_R01_C01,ok,5359,671,6030,1,MIMO_V2_5_PRO__T15_R01_C01.judgment.json
T15_R01_C01_A01,ok,8095,634,8729,1,MIMO_V2_5_PRO__T15_R01_C01_A01.judgment.json
T15_R01_C01_A02,ok,7901,938,8839,1,MIMO_V2_5_PRO__T15_R01_C01_A02.judgment.json
T15_R01_C01_A03,ok,7451,756,8207,1,MIMO_V2_5_PRO__T15_R01_C01_A03.judgment.json
T15_R01_C02,ok,3955,684,4639,1,MIMO_V2_5_PRO__T15_R01_C02.judgment.json
T15_R01_C02_A01,ok,9159,715,9874,1,MIMO_V2_5_PRO__T15_R01_C02_A01.judgment.json
T15_R01_C02_A02,ok,7260,808,8068,1,MIMO_V2_5_PRO__T15_R01_C02_A02.judgment.json
T15_R01_C02_A03,ok,12679,806,13485,1,MIMO_V2_5_PRO__T15_R01_C02_A03.judgment.json
T15_R01_C03,ok,8585,741,9326,1,MIMO_V2_5_PRO__T15_R01_C03.judgment.json
T15_R01_C03_A01,ok,9116,741,9857,1,MIMO_V2_5_PRO__T15_R01_C03_A01.judgment.json
T15_R01_C03_A02,ok,12769,852,13621,1,MIMO_V2_5_PRO__T15_R01_C03_A02.judgment.json
T15_R01_C03_A03,ok,9024,567,9591,1,MIMO_V2_5_PRO__T15_R01_C03_A03.judgment.json
T15_R02_C01,ok,4075,689,4764,1,MIMO_V2_5_PRO__T15_R02_C01.judgment.json
T15_R02_C01_A01,ok,9787,838,10625,1,MIMO_V2_5_PRO__T15_R02_C01_A01.judgment.json
T15_R02_C01_A02,ok,9868,843,10711,1,MIMO_V2_5_PRO__T15_R02_C01_A02.judgment.json
T15_R02_C01_A03,ok,8965,879,9844,1,MIMO_V2_5_PRO__T15_R02_C01_A03.judgment.json
T15_R02_C02,ok,8406,649,9055,1,MIMO_V2_5_PRO__T15_R02_C02.judgment.json
T15_R02_C02_A01,ok,3349,724,4073,1,MIMO_V2_5_PRO__T15_R02_C02_A01.judgment.json
T15_R02_C02_A02,ok,9964,830,10794,1,MIMO_V2_5_PRO__T15_R02_C02_A02.judgment.json
T15_R02_C02_A03,ok,11481,826,12307,1,MIMO_V2_5_PRO__T15_R02_C02_A03.judgment.json
T15_R02_C03,ok,13039,964,14003,1,MIMO_V2_5_PRO__T15_R02_C03.judgment.json
T15_R02_C03_A01,ok,15918,749,16667,1,MIMO_V2_5_PRO__T15_R02_C03_A01.judgment.json
T15_R02_C03_A02,ok,15842,742,16584,1,MIMO_V2_5_PRO__T15_R02_C03_A02.judgment.json
T15_R02_C03_A03,ok,6816,744,7560,1,MIMO_V2_5_PRO__T15_R02_C03_A03.judgment.json
T16_R01_C01,ok,7806,936,8742,1,MIMO_V2_5_PRO__T16_R01_C01.judgment.json
T16_R01_C01_A01,ok,5605,770,6375,1,MIMO_V2_5_PRO__T16_R01_C01_A01.judgment.json
T16_R01_C01_A02,ok,10241,874,11115,1,MIMO_V2_5_PRO__T16_R01_C01_A02.judgment.json
T16_R01_C01_A03,ok,7163,878,8041,1,MIMO_V2_5_PRO__T16_R01_C01_A03.judgment.json
T16_R01_C02,ok,8789,522,9311,1,MIMO_V2_5_PRO__T16_R01_C02.judgment.json
T16_R01_C02_A01,ok,10821,784,11605,1,MIMO_V2_5_PRO__T16_R01_C02_A01.judgment.json
T16_R01_C02_A02,ok,9988,654,10642,1,MIMO_V2_5_PRO__T16_R01_C02_A02.judgment.json
T16_R01_C02_A03,ok,6582,623,7205,1,MIMO_V2_5_PRO__T16_R01_C02_A03.judgment.json
T16_R01_C03,ok,6784,791,7575,1,MIMO_V2_5_PRO__T16_R01_C03.judgment.json
T16_R01_C03_A01,ok,6847,845,7692,1,MIMO_V2_5_PRO__T16_R01_C03_A01.judgment.json
T16_R01_C03_A02,ok,12251,994,13245,1,MIMO_V2_5_PRO__T16_R01_C03_A02.judgment.json
T16_R01_C03_A03,ok,7848,678,8526,1,MIMO_V2_5_PRO__T16_R01_C03_A03.judgment.json
T16_R02_C01,ok,11183,860,12043,1,MIMO_V2_5_PRO__T16_R02_C01.judgment.json
T16_R02_C01_A01,ok,9620,782,10402,1,MIMO_V2_5_PRO__T16_R02_C01_A01.judgment.json
T16_R02_C01_A02,ok,8679,897,9576,1,MIMO_V2_5_PRO__T16_R02_C01_A02.judgment.json
T16_R02_C01_A03,ok,10559,684,11243,1,MIMO_V2_5_PRO__T16_R02_C01_A03.judgment.json
T16_R02_C02,ok,8908,705,9613,1,MIMO_V2_5_PRO__T16_R02_C02.judgment.json
T16_R02_C02_A01,ok,3600,693,4293,1,MIMO_V2_5_PRO__T16_R02_C02_A01.judgment.json
T16_R02_C02_A02,ok,5763,738,6501,1,MIMO_V2_5_PRO__T16_R02_C02_A02.judgment.json
T16_R02_C02_A03,ok,4368,712,5080,1,MIMO_V2_5_PRO__T16_R02_C02_A03.judgment.json
T16_R02_C03,ok,3280,552,3832,1,MIMO_V2_5_PRO__T16_R02_C03.judgment.json
T16_R02_C03_A01,ok,8416,680,9096,1,MIMO_V2_5_PRO__T16_R02_C03_A01.judgment.json
T16_R02_C03_A02,ok,10418,706,11124,1,MIMO_V2_5_PRO__T16_R02_C03_A02.judgment.json
T16_R02_C03_A03,ok,9151,822,9973,1,MIMO_V2_5_PRO__T16_R02_C03_A03.judgment.json
