task_id,status,input_tokens,output_tokens,total_tokens,calls,judgment_file
T12_R01_C01_A03,ok,8011,1252,9263,1,MIMO_V2_5__T12_R01_C01_A03.judgment.json
T12_R01_C02,ok,7868,682,8550,1,MIMO_V2_5__T12_R01_C02.judgment.json
T12_R01_C02_A01,ok,10825,567,11392,1,MIMO_V2_5__T12_R01_C02_A01.judgment.json
T12_R01_C02_A02,ok,9177,1092,10269,1,MIMO_V2_5__T12_R01_C02_A02.judgment.json
T12_R01_C02_A03,ok,8969,1263,10232,1,MIMO_V2_5__T12_R01_C02_A03.judgment.json
T12_R01_C03,ok,9982,1604,11586,1,MIMO_V2_5__T12_R01_C03.judgment.json
T12_R01_C03_A01,ok,11105,1514,12619,1,MIMO_V2_5__T12_R01_C03_A01.judgment.json
T12_R01_C03_A02,ok,10667,1538,12205,1,MIMO_V2_5__T12_R01_C03_A02.judgment.json
T12_R01_C03_A03,ok,7261,2019,9280,1,MIMO_V2_5__T12_R01_C03_A03.judgment.json
T12_R02_C01,ok,56231,839,57070,1,MIMO_V2_5__T12_R02_C01.judgment.json
T12_R02_C01_A01,ok,58597,552,59149,1,MIMO_V2_5__T12_R02_C01_A01.judgment.json
T12_R02_C01_A02,ok,50442,652,51094,1,MIMO_V2_5__T12_R02_C01_A02.judgment.json
T12_R02_C01_A03,ok,60345,394,60739,1,MIMO_V2_5__T12_R02_C01_A03.judgment.json
T12_R02_C02,ok,11807,1202,13009,1,MIMO_V2_5__T12_R02_C02.judgment.json
T12_R02_C02_A01,ok,7242,1012,8254,1,MIMO_V2_5__T12_R02_C02_A01.judgment.json
T12_R02_C02_A02,ok,26527,1055,27582,1,MIMO_V2_5__T12_R02_C02_A02.judgment.json
T12_R02_C02_A03,ok,24849,1006,25855,1,MIMO_V2_5__T12_R02_C02_A03.judgment.json
T12_R02_C03,ok,17447,2388,19835,1,MIMO_V2_5__T12_R02_C03.judgment.json
T12_R02_C03_A01,ok,4730,2183,6913,1,MIMO_V2_5__T12_R02_C03_A01.judgment.json
T12_R02_C03_A02,ok,16389,772,17161,1,MIMO_V2_5__T12_R02_C03_A02.judgment.json
T12_R02_C03_A03,ok,19005,910,19915,1,MIMO_V2_5__T12_R02_C03_A03.judgment.json
T13_R01_C01,ok,2776,915,3691,1,MIMO_V2_5__T13_R01_C01.judgment.json
T13_R01_C01_A01,ok,9562,1154,10716,1,MIMO_V2_5__T13_R01_C01_A01.judgment.json
T13_R01_C01_A02,ok,8578,1049,9627,1,MIMO_V2_5__T13_R01_C01_A02.judgment.json
T13_R01_C01_A03,ok,13068,1483,14551,1,MIMO_V2_5__T13_R01_C01_A03.judgment.json
T13_R01_C02,ok,9978,1218,11196,1,MIMO_V2_5__T13_R01_C02.judgment.json
T13_R01_C02_A01,ok,10291,1300,11591,1,MIMO_V2_5__T13_R01_C02_A01.judgment.json
T13_R01_C02_A02,ok,13545,724,14269,1,MIMO_V2_5__T13_R01_C02_A02.judgment.json
T13_R01_C02_A03,ok,10995,2049,13044,1,MIMO_V2_5__T13_R01_C02_A03.judgment.json
T13_R01_C03,ok,8999,1146,10145,1,MIMO_V2_5__T13_R01_C03.judgment.json
T13_R01_C03_A01,ok,15682,995,16677,1,MIMO_V2_5__T13_R01_C03_A01.judgment.json
T13_R01_C03_A02,ok,7598,1508,9106,1,MIMO_V2_5__T13_R01_C03_A02.judgment.json
T13_R01_C03_A03,ok,12247,1471,13718,1,MIMO_V2_5__T13_R01_C03_A03.judgment.json
T13_R02_C01,ok,9220,1447,10667,1,MIMO_V2_5__T13_R02_C01.judgment.json
T13_R02_C01_A01,ok,12269,1189,13458,1,MIMO_V2_5__T13_R02_C01_A01.judgment.json
T13_R02_C01_A02,ok,12181,1070,13251,1,MIMO_V2_5__T13_R02_C01_A02.judgment.json
T13_R02_C01_A03,ok,12720,1140,13860,1,MIMO_V2_5__T13_R02_C01_A03.judgment.json
T13_R02_C02,ok,11568,532,12100,1,MIMO_V2_5__T13_R02_C02.judgment.json
T13_R02_C02_A01,ok,11968,1014,12982,1,MIMO_V2_5__T13_R02_C02_A01.judgment.json
T13_R02_C02_A02,ok,15525,867,16392,1,MIMO_V2_5__T13_R02_C02_A02.judgment.json
T13_R02_C02_A03,ok,11219,1133,12352,1,MIMO_V2_5__T13_R02_C02_A03.judgment.json
T13_R02_C03,ok,9321,2293,11614,1,MIMO_V2_5__T13_R02_C03.judgment.json
T13_R02_C03_A01,ok,14592,1001,15593,1,MIMO_V2_5__T13_R02_C03_A01.judgment.json
T13_R02_C03_A02,ok,15000,746,15746,1,MIMO_V2_5__T13_R02_C03_A02.judgment.json
T13_R02_C03_A03,ok,12577,900,13477,1,MIMO_V2_5__T13_R02_C03_A03.judgment.json
T14_R01_C01,ok,16545,1385,17930,1,MIMO_V2_5__T14_R01_C01.judgment.json
T14_R01_C01_A01,ok,13619,874,14493,1,MIMO_V2_5__T14_R01_C01_A01.judgment.json
T14_R01_C01_A02,ok,18942,2879,21821,1,MIMO_V2_5__T14_R01_C01_A02.judgment.json
T14_R01_C01_A03,ok,13311,641,13952,1,MIMO_V2_5__T14_R01_C01_A03.judgment.json
T14_R01_C02,ok,10402,1246,11648,1,MIMO_V2_5__T14_R01_C02.judgment.json
T14_R01_C02_A01,ok,7936,1262,9198,1,MIMO_V2_5__T14_R01_C02_A01.judgment.json
T14_R01_C02_A02,ok,9949,1584,11533,1,MIMO_V2_5__T14_R01_C02_A02.judgment.json
T14_R01_C02_A03,ok,8639,1003,9642,1,MIMO_V2_5__T14_R01_C02_A03.judgment.json
T14_R01_C03,ok,11839,1498,13337,1,MIMO_V2_5__T14_R01_C03.judgment.json
T14_R01_C03_A01,ok,9166,1507,10673,1,MIMO_V2_5__T14_R01_C03_A01.judgment.json
T14_R01_C03_A02,ok,11728,1527,13255,1,MIMO_V2_5__T14_R01_C03_A02.judgment.json
T14_R01_C03_A03,ok,13525,1498,15023,1,MIMO_V2_5__T14_R01_C03_A03.judgment.json
T14_R02_C01,ok,7447,1006,8453,1,MIMO_V2_5__T14_R02_C01.judgment.json
T14_R02_C01_A01,ok,8639,908,9547,1,MIMO_V2_5__T14_R02_C01_A01.judgment.json
T14_R02_C01_A02,ok,7461,549,8010,1,MIMO_V2_5__T14_R02_C01_A02.judgment.json
T14_R02_C01_A03,ok,7488,959,8447,1,MIMO_V2_5__T14_R02_C01_A03.judgment.json
T14_R02_C02,ok,6407,1086,7493,1,MIMO_V2_5__T14_R02_C02.judgment.json
T14_R02_C02_A01,ok,15227,894,16121,1,MIMO_V2_5__T14_R02_C02_A01.judgment.json
T14_R02_C02_A02,ok,7859,1464,9323,1,MIMO_V2_5__T14_R02_C02_A02.judgment.json
T14_R02_C02_A03,ok,8305,1040,9345,1,MIMO_V2_5__T14_R02_C02_A03.judgment.json
T14_R02_C03,ok,11771,1118,12889,1,MIMO_V2_5__T14_R02_C03.judgment.json
T14_R02_C03_A01,ok,12357,903,13260,1,MIMO_V2_5__T14_R02_C03_A01.judgment.json
T14_R02_C03_A02,ok,15762,2469,18231,1,MIMO_V2_5__T14_R02_C03_A02.judgment.json
T14_R02_C03_A03,ok,12068,1412,13480,1,MIMO_V2_5__T14_R02_C03_A03.judgment.json
T15_R01_C01,ok,8595,1164,9759,1,MIMO_V2_5__T15_R01_C01.judgment.json
T15_R01_C01_A01,ok,12041,930,12971,1,MIMO_V2_5__T15_R01_C01_A01.judgment.json
T15_R01_C01_A02,ok,10077,945,11022,1,MIMO_V2_5__T15_R01_C01_A02.judgment.json
T15_R01_C01_A03,ok,10625,637,11262,1,MIMO_V2_5__T15_R01_C01_A03.judgment.json
T15_R01_C02,ok,8727,1384,10111,1,MIMO_V2_5__T15_R01_C02.judgment.json
T15_R01_C02_A01,ok,4892,1380,6272,1,MIMO_V2_5__T15_R01_C02_A01.judgment.json
T15_R01_C02_A02,ok,6655,981,7636,1,MIMO_V2_5__T15_R01_C02_A02.judgment.json
T15_R01_C02_A03,ok,9033,1055,10088,1,MIMO_V2_5__T15_R01_C02_A03.judgment.json
T15_R01_C03,ok,6749,1174,7923,1,MIMO_V2_5__T15_R01_C03.judgment.json
T15_R01_C03_A01,ok,10314,889,11203,1,MIMO_V2_5__T15_R01_C03_A01.judgment.json
T15_R01_C03_A02,ok,11185,1799,12984,1,MIMO_V2_5__T15_R01_C03_A02.judgment.json
T15_R01_C03_A03,ok,8083,1180,9263,1,MIMO_V2_5__T15_R01_C03_A03.judgment.json
T15_R02_C01,ok,10518,1173,11691,1,MIMO_V2_5__T15_R02_C01.judgment.json
T15_R02_C01_A01,ok,8023,950,8973,1,MIMO_V2_5__T15_R02_C01_A01.judgment.json
T15_R02_C01_A02,ok,10808,1698,12506,1,MIMO_V2_5__T15_R02_C01_A02.judgment.json
T15_R02_C01_A03,ok,7800,630,8430,1,MIMO_V2_5__T15_R02_C01_A03.judgment.json
T15_R02_C02,ok,4147,1338,5485,1,MIMO_V2_5__T15_R02_C02.judgment.json
T15_R02_C02_A01,ok,7107,927,8034,1,MIMO_V2_5__T15_R02_C02_A01.judgment.json
T15_R02_C02_A02,ok,6374,1579,7953,1,MIMO_V2_5__T15_R02_C02_A02.judgment.json
T15_R02_C02_A03,ok,9352,971,10323,1,MIMO_V2_5__T15_R02_C02_A03.judgment.json
T15_R02_C03,ok,11986,887,12873,1,MIMO_V2_5__T15_R02_C03.judgment.json
T15_R02_C03_A01,ok,11056,1130,12186,1,MIMO_V2_5__T15_R02_C03_A01.judgment.json
T15_R02_C03_A02,ok,10892,1462,12354,1,MIMO_V2_5__T15_R02_C03_A02.judgment.json
T15_R02_C03_A03,ok,10190,1057,11247,1,MIMO_V2_5__T15_R02_C03_A03.judgment.json
T16_R01_C01,ok,13220,1435,14655,1,MIMO_V2_5__T16_R01_C01.judgment.json
T16_R01_C01_A01,ok,12770,1132,13902,1,MIMO_V2_5__T16_R01_C01_A01.judgment.json
T16_R01_C01_A02,ok,10146,1808,11954,1,MIMO_V2_5__T16_R01_C01_A02.judgment.json
T16_R01_C01_A03,ok,10623,1161,11784,1,MIMO_V2_5__T16_R01_C01_A03.judgment.json
T16_R01_C02,ok,8447,964,9411,1,MIMO_V2_5__T16_R01_C02.judgment.json
T16_R01_C02_A01,ok,7975,1245,9220,1,MIMO_V2_5__T16_R01_C02_A01.judgment.json
T16_R01_C02_A02,ok,8594,1058,9652,1,MIMO_V2_5__T16_R01_C02_A02.judgment.json
T16_R01_C02_A03,ok,8002,1231,9233,1,MIMO_V2_5__T16_R01_C02_A03.judgment.json
T16_R01_C03,ok,7553,1319,8872,1,MIMO_V2_5__T16_R01_C03.judgment.json
T16_R01_C03_A01,ok,6516,1246,7762,1,MIMO_V2_5__T16_R01_C03_A01.judgment.json
T16_R01_C03_A02,ok,10249,1712,11961,1,MIMO_V2_5__T16_R01_C03_A02.judgment.json
T16_R01_C03_A03,ok,8153,1261,9414,1,MIMO_V2_5__T16_R01_C03_A03.judgment.json
T16_R02_C01,ok,7281,1128,8409,1,MIMO_V2_5__T16_R02_C01.judgment.json
T16_R02_C01_A01,ok,5945,778,6723,1,MIMO_V2_5__T16_R02_C01_A01.judgment.json
T16_R02_C01_A02,ok,7538,979,8517,1,MIMO_V2_5__T16_R02_C01_A02.judgment.json
T16_R02_C01_A03,ok,7238,1179,8417,1,MIMO_V2_5__T16_R02_C01_A03.judgment.json
T16_R02_C02,ok,9058,1022,10080,1,MIMO_V2_5__T16_R02_C02.judgment.json
T16_R02_C02_A01,ok,7345,765,8110,1,MIMO_V2_5__T16_R02_C02_A01.judgment.json
T16_R02_C02_A02,ok,5572,1070,6642,1,MIMO_V2_5__T16_R02_C02_A02.judgment.json
T16_R02_C02_A03,ok,7448,1062,8510,1,MIMO_V2_5__T16_R02_C02_A03.judgment.json
T16_R02_C03,ok,8252,1203,9455,1,MIMO_V2_5__T16_R02_C03.judgment.json
T16_R02_C03_A01,ok,10693,849,11542,1,MIMO_V2_5__T16_R02_C03_A01.judgment.json
T16_R02_C03_A02,ok,6229,1022,7251,1,MIMO_V2_5__T16_R02_C03_A02.judgment.json
T16_R02_C03_A03,ok,9353,974,10327,1,MIMO_V2_5__T16_R02_C03_A03.judgment.json
